open;close;high;low;value;volume;begin;end
21199;21200;21205;21197;0;261;2019-03-21 10:28:00;2019-03-21 10:28:59
21200;21195;21208;21193;0;419;2019-03-21 10:29:00;2019-03-21 10:29:59
21195;21190;21197;21185;0;679;2019-03-21 10:30:00;2019-03-21 10:30:59
21192;21197;21199;21187;0;365;2019-03-21 10:31:00;2019-03-21 10:31:59
21196;21195;21199;21190;0;227;2019-03-21 10:32:00;2019-03-21 10:32:59
21196;21206;21210;21195;0;84;2019-03-21 10:33:00;2019-03-21 10:33:59
21207;21202;21214;21202;0;249;2019-03-21 10:34:00;2019-03-21 10:34:59
21209;21191;21210;21191;0;81;2019-03-21 10:35:00;2019-03-21 10:35:59
21191;21179;21191;21156;0;489;2019-03-21 10:36:00;2019-03-21 10:36:59
21171;21193;21212;21171;0;455;2019-03-21 10:37:00;2019-03-21 10:37:59
21198;21208;21215;21195;0;185;2019-03-21 10:38:00;2019-03-21 10:38:59
21209;21201;21213;21201;0;77;2019-03-21 10:39:00;2019-03-21 10:39:59
21201;21201;21210;21192;0;283;2019-03-21 10:40:00;2019-03-21 10:40:59
21207;21201;21209;21200;0;83;2019-03-21 10:41:00;2019-03-21 10:41:59
21199;21200;21209;21187;0;472;2019-03-21 10:42:00;2019-03-21 10:42:59
21198;21195;21200;21194;0;40;2019-03-21 10:43:00;2019-03-21 10:43:59
21196;21195;21197;21194;0;94;2019-03-21 10:44:00;2019-03-21 10:44:59
21193;21191;21195;21187;0;327;2019-03-21 10:45:00;2019-03-21 10:45:59
21190;21188;21191;21187;0;351;2019-03-21 10:46:00;2019-03-21 10:46:59
21188;21187;21190;21180;0;766;2019-03-21 10:47:00;2019-03-21 10:47:59
21187;21189;21190;21187;0;117;2019-03-21 10:48:00;2019-03-21 10:48:59
21189;21178;21189;21178;0;155;2019-03-21 10:49:00;2019-03-21 10:49:59
21180;21180;21184;21170;0;290;2019-03-21 10:50:00;2019-03-21 10:50:59
21178;21173;21180;21171;0;296;2019-03-21 10:51:00;2019-03-21 10:51:59
21175;21180;21180;21169;0;289;2019-03-21 10:52:00;2019-03-21 10:52:59
21176;21172;21176;21167;0;193;2019-03-21 10:53:00;2019-03-21 10:53:59
21170;21164;21171;21161;0;269;2019-03-21 10:54:00;2019-03-21 10:54:59
21165;21167;21167;21155;0;1166;2019-03-21 10:55:00;2019-03-21 10:55:59
21167;21185;21185;21161;0;231;2019-03-21 10:56:00;2019-03-21 10:56:59
21183;21209;21209;21183;0;367;2019-03-21 10:57:00;2019-03-21 10:57:59
21210;21195;21210;21187;0;246;2019-03-21 10:58:00;2019-03-21 10:58:59
21188;21182;21188;21173;0;35;2019-03-21 10:59:00;2019-03-21 10:59:59
21184;21152;21202;21151;0;948;2019-03-21 11:00:00;2019-03-21 11:00:59
21155;21150;21160;21138;0;1092;2019-03-21 11:01:00;2019-03-21 11:01:59
21151;21175;21184;21150;0;174;2019-03-21 11:02:00;2019-03-21 11:02:59
21178;21163;21178;21155;0;213;2019-03-21 11:03:00;2019-03-21 11:03:59
21169;21182;21182;21167;0;162;2019-03-21 11:04:00;2019-03-21 11:04:59
21178;21180;21186;21173;0;81;2019-03-21 11:05:00;2019-03-21 11:05:59
21179;21196;21198;21177;0;109;2019-03-21 11:06:00;2019-03-21 11:06:59
21199;21161;21201;21157;0;84;2019-03-21 11:07:00;2019-03-21 11:07:59
21165;21167;21174;21154;0;55;2019-03-21 11:08:00;2019-03-21 11:08:59
21172;21179;21193;21168;0;156;2019-03-21 11:09:00;2019-03-21 11:09:59
21180;21170;21183;21170;0;21;2019-03-21 11:10:00;2019-03-21 11:10:59
21172;21177;21182;21172;0;18;2019-03-21 11:11:00;2019-03-21 11:11:59
21174;21170;21177;21170;0;73;2019-03-21 11:12:00;2019-03-21 11:12:59
21175;21160;21176;21155;0;398;2019-03-21 11:13:00;2019-03-21 11:13:59
21159;21154;21164;21150;0;311;2019-03-21 11:14:00;2019-03-21 11:14:59
21155;21126;21161;21124;0;703;2019-03-21 11:15:00;2019-03-21 11:15:59
21127;21166;21166;21124;0;464;2019-03-21 11:16:00;2019-03-21 11:16:59
21155;21144;21156;21144;0;146;2019-03-21 11:17:00;2019-03-21 11:17:59
21149;21162;21166;21149;0;80;2019-03-21 11:18:00;2019-03-21 11:18:59
21165;21164;21169;21160;0;35;2019-03-21 11:19:00;2019-03-21 11:19:59
21163;21174;21177;21160;0;175;2019-03-21 11:20:00;2019-03-21 11:20:59
21170;21163;21170;21163;0;4;2019-03-21 11:21:00;2019-03-21 11:21:59
21162;21164;21164;21158;0;50;2019-03-21 11:22:00;2019-03-21 11:22:59
21164;21161;21166;21161;0;18;2019-03-21 11:23:00;2019-03-21 11:23:59
21158;21165;21165;21157;0;25;2019-03-21 11:24:00;2019-03-21 11:24:59
21165;21161;21168;21158;0;271;2019-03-21 11:25:00;2019-03-21 11:25:59
21168;21168;21169;21168;0;9;2019-03-21 11:26:00;2019-03-21 11:26:59
21166;21164;21166;21164;0;13;2019-03-21 11:27:00;2019-03-21 11:27:59
21161;21176;21176;21160;0;133;2019-03-21 11:28:00;2019-03-21 11:28:59
21178;21174;21178;21174;0;21;2019-03-21 11:29:00;2019-03-21 11:29:59
21174;21177;21181;21172;0;290;2019-03-21 11:30:00;2019-03-21 11:30:59
21177;21182;21183;21175;0;189;2019-03-21 11:31:00;2019-03-21 11:31:59
21181;21184;21186;21176;0;223;2019-03-21 11:32:00;2019-03-21 11:32:59
21184;21175;21186;21175;0;1642;2019-03-21 11:33:00;2019-03-21 11:33:59
21175;21166;21179;21162;0;1348;2019-03-21 11:34:00;2019-03-21 11:34:59
21166;21168;21175;21166;0;123;2019-03-21 11:35:00;2019-03-21 11:35:59
21168;21170;21175;21168;0;794;2019-03-21 11:36:00;2019-03-21 11:36:59
21175;21175;21175;21171;0;41;2019-03-21 11:37:00;2019-03-21 11:37:59
21172;21172;21172;21170;0;698;2019-03-21 11:38:00;2019-03-21 11:38:59
21172;21174;21180;21172;0;228;2019-03-21 11:39:00;2019-03-21 11:39:59
21172;21185;21185;21172;0;390;2019-03-21 11:40:00;2019-03-21 11:40:59
21179;21166;21183;21166;0;411;2019-03-21 11:41:00;2019-03-21 11:41:59
21168;21187;21194;21168;0;87;2019-03-21 11:42:00;2019-03-21 11:42:59
21185;21182;21185;21177;0;176;2019-03-21 11:43:00;2019-03-21 11:43:59
21179;21185;21185;21177;0;34;2019-03-21 11:44:00;2019-03-21 11:44:59
21183;21185;21185;21183;0;9;2019-03-21 11:45:00;2019-03-21 11:45:59
21185;21184;21185;21183;0;91;2019-03-21 11:46:00;2019-03-21 11:46:59
21179;21181;21185;21179;0;142;2019-03-21 11:47:00;2019-03-21 11:47:59
21183;21181;21185;21180;0;150;2019-03-21 11:48:00;2019-03-21 11:48:59
21184;21183;21185;21181;0;141;2019-03-21 11:49:00;2019-03-21 11:49:59
21183;21185;21185;21180;0;46;2019-03-21 11:50:00;2019-03-21 11:50:59
21185;21185;21185;21185;0;30;2019-03-21 11:51:00;2019-03-21 11:51:59
21184;21188;21188;21184;0;42;2019-03-21 11:52:00;2019-03-21 11:52:59
21188;21187;21190;21185;0;220;2019-03-21 11:53:00;2019-03-21 11:53:59
21186;21180;21186;21180;0;446;2019-03-21 11:54:00;2019-03-21 11:54:59
21180;21180;21184;21180;0;253;2019-03-21 11:55:00;2019-03-21 11:55:59
21181;21171;21181;21171;0;166;2019-03-21 11:56:00;2019-03-21 11:56:59
21170;21157;21170;21150;0;306;2019-03-21 11:57:00;2019-03-21 11:57:59
21164;21168;21168;21163;0;41;2019-03-21 11:58:00;2019-03-21 11:58:59
21165;21169;21178;21164;0;334;2019-03-21 11:59:00;2019-03-21 11:59:59
21169;21184;21185;21167;0;537;2019-03-21 12:00:00;2019-03-21 12:00:59
21182;21184;21185;21176;0;234;2019-03-21 12:01:00;2019-03-21 12:01:59
21179;21194;21205;21178;0;322;2019-03-21 12:02:00;2019-03-21 12:02:59
21199;21210;21210;21191;0;132;2019-03-21 12:03:00;2019-03-21 12:03:59
21210;21200;21210;21200;0;435;2019-03-21 12:04:00;2019-03-21 12:04:59
21201;21211;21213;21201;0;401;2019-03-21 12:05:00;2019-03-21 12:05:59
21211;21209;21212;21205;0;258;2019-03-21 12:06:00;2019-03-21 12:06:59
21209;21201;21210;21201;0;220;2019-03-21 12:07:00;2019-03-21 12:07:59
21201;21200;21201;21200;0;140;2019-03-21 12:08:00;2019-03-21 12:08:59
21200;21202;21202;21200;0;122;2019-03-21 12:09:00;2019-03-21 12:09:59
21202;21206;21206;21202;0;309;2019-03-21 12:10:00;2019-03-21 12:10:59
21205;21205;21206;21204;0;150;2019-03-21 12:11:00;2019-03-21 12:11:59
21205;21206;21206;21202;0;180;2019-03-21 12:12:00;2019-03-21 12:12:59
21204;21207;21207;21204;0;1134;2019-03-21 12:13:00;2019-03-21 12:13:59
21207;21201;21209;21201;0;440;2019-03-21 12:14:00;2019-03-21 12:14:59
21204;21206;21212;21202;0;262;2019-03-21 12:15:00;2019-03-21 12:15:59
21210;21208;21212;21205;0;310;2019-03-21 12:16:00;2019-03-21 12:16:59
21205;21200;21207;21195;0;318;2019-03-21 12:17:00;2019-03-21 12:17:59
21194;21189;21194;21185;0;59;2019-03-21 12:18:00;2019-03-21 12:18:59
21186;21189;21189;21186;0;23;2019-03-21 12:19:00;2019-03-21 12:19:59
21192;21204;21204;21190;0;272;2019-03-21 12:20:00;2019-03-21 12:20:59
21205;21200;21205;21200;0;264;2019-03-21 12:21:00;2019-03-21 12:21:59
21202;21196;21202;21189;0;813;2019-03-21 12:22:00;2019-03-21 12:22:59
21200;21204;21204;21195;0;726;2019-03-21 12:23:00;2019-03-21 12:23:59
21204;21209;21209;21202;0;159;2019-03-21 12:24:00;2019-03-21 12:24:59
21208;21207;21209;21207;0;92;2019-03-21 12:25:00;2019-03-21 12:25:59
21207;21201;21208;21201;0;201;2019-03-21 12:26:00;2019-03-21 12:26:59
21204;21211;21219;21204;0;461;2019-03-21 12:27:00;2019-03-21 12:27:59
21214;21221;21223;21210;0;455;2019-03-21 12:28:00;2019-03-21 12:28:59
21221;21211;21221;21207;0;99;2019-03-21 12:29:00;2019-03-21 12:29:59
21210;21220;21226;21208;0;572;2019-03-21 12:30:00;2019-03-21 12:30:59
21219;21211;21219;21204;0;98;2019-03-21 12:31:00;2019-03-21 12:31:59
21205;21233;21233;21203;0;210;2019-03-21 12:32:00;2019-03-21 12:32:59
21228;21222;21233;21220;0;333;2019-03-21 12:33:00;2019-03-21 12:33:59
21227;21217;21227;21214;0;105;2019-03-21 12:34:00;2019-03-21 12:34:59
21217;21217;21222;21217;0;258;2019-03-21 12:35:00;2019-03-21 12:35:59
21216;21216;21216;21216;0;19;2019-03-21 12:36:00;2019-03-21 12:36:59
21216;21212;21220;21205;0;109;2019-03-21 12:37:00;2019-03-21 12:37:59
21212;21217;21217;21212;0;2;2019-03-21 12:38:00;2019-03-21 12:38:59
21212;21206;21212;21204;0;199;2019-03-21 12:39:00;2019-03-21 12:39:59
21207;21210;21210;21207;0;22;2019-03-21 12:40:00;2019-03-21 12:40:59
21210;21212;21212;21210;0;37;2019-03-21 12:41:00;2019-03-21 12:41:59
21212;21214;21214;21212;0;50;2019-03-21 12:42:00;2019-03-21 12:42:59
21214;21212;21214;21212;0;42;2019-03-21 12:43:00;2019-03-21 12:43:59
21212;21210;21212;21210;0;12;2019-03-21 12:44:00;2019-03-21 12:44:59
21210;21220;21220;21210;0;80;2019-03-21 12:45:00;2019-03-21 12:45:59
21218;21220;21222;21216;0;560;2019-03-21 12:46:00;2019-03-21 12:46:59
21220;21220;21221;21216;0;309;2019-03-21 12:47:00;2019-03-21 12:47:59
21216;21215;21216;21210;0;150;2019-03-21 12:48:00;2019-03-21 12:48:59
21211;21216;21216;21211;0;165;2019-03-21 12:49:00;2019-03-21 12:49:59
21216;21211;21220;21210;0;200;2019-03-21 12:50:00;2019-03-21 12:50:59
21211;21214;21220;21211;0;173;2019-03-21 12:51:00;2019-03-21 12:51:59
21214;21214;21217;21214;0;270;2019-03-21 12:52:00;2019-03-21 12:52:59
21214;21215;21216;21214;0;29;2019-03-21 12:53:00;2019-03-21 12:53:59
21215;21215;21215;21215;0;79;2019-03-21 12:54:00;2019-03-21 12:54:59
21215;21214;21217;21214;0;129;2019-03-21 12:55:00;2019-03-21 12:55:59
21214;21216;21216;21210;0;347;2019-03-21 12:56:00;2019-03-21 12:56:59
21216;21210;21216;21210;0;152;2019-03-21 12:57:00;2019-03-21 12:57:59
21210;21196;21212;21190;0;753;2019-03-21 12:58:00;2019-03-21 12:58:59
21197;21200;21200;21194;0;25;2019-03-21 12:59:00;2019-03-21 12:59:59
21194;21206;21206;21193;0;74;2019-03-21 13:00:00;2019-03-21 13:00:59
21207;21185;21207;21183;0;273;2019-03-21 13:01:00;2019-03-21 13:01:59
21188;21202;21202;21188;0;292;2019-03-21 13:02:00;2019-03-21 13:02:59
21199;21210;21210;21199;0;729;2019-03-21 13:03:00;2019-03-21 13:03:59
21201;21201;21207;21201;0;14;2019-03-21 13:04:00;2019-03-21 13:04:59
21207;21200;21209;21200;0;111;2019-03-21 13:05:00;2019-03-21 13:05:59
21204;21192;21204;21190;0;207;2019-03-21 13:06:00;2019-03-21 13:06:59
21192;21197;21202;21188;0;141;2019-03-21 13:07:00;2019-03-21 13:07:59
21192;21203;21211;21192;0;14;2019-03-21 13:08:00;2019-03-21 13:08:59
21211;21208;21211;21204;0;36;2019-03-21 13:09:00;2019-03-21 13:09:59
21203;21204;21204;21203;0;6;2019-03-21 13:10:00;2019-03-21 13:10:59
21205;21202;21209;21198;0;35;2019-03-21 13:11:00;2019-03-21 13:11:59
21202;21198;21204;21198;0;822;2019-03-21 13:12:00;2019-03-21 13:12:59
21191;21188;21193;21188;0;31;2019-03-21 13:13:00;2019-03-21 13:13:59
21192;21195;21197;21190;0;19;2019-03-21 13:14:00;2019-03-21 13:14:59
21193;21195;21202;21193;0;6;2019-03-21 13:15:00;2019-03-21 13:15:59
21199;21196;21204;21196;0;6;2019-03-21 13:16:00;2019-03-21 13:16:59
21202;21200;21211;21195;0;415;2019-03-21 13:17:00;2019-03-21 13:17:59
21198;21195;21205;21195;0;32;2019-03-21 13:18:00;2019-03-21 13:18:59
21195;21198;21198;21191;0;110;2019-03-21 13:19:00;2019-03-21 13:19:59
21191;21200;21200;21191;0;153;2019-03-21 13:20:00;2019-03-21 13:20:59
21192;21190;21198;21190;0;142;2019-03-21 13:21:00;2019-03-21 13:21:59
21185;21193;21193;21185;0;70;2019-03-21 13:22:00;2019-03-21 13:22:59
21186;21192;21192;21185;0;75;2019-03-21 13:23:00;2019-03-21 13:23:59
21185;21189;21189;21180;0;297;2019-03-21 13:24:00;2019-03-21 13:24:59
21189;21189;21190;21189;0;61;2019-03-21 13:25:00;2019-03-21 13:25:59
21181;21177;21186;21171;0;139;2019-03-21 13:26:00;2019-03-21 13:26:59
21178;21178;21187;21178;0;73;2019-03-21 13:27:00;2019-03-21 13:27:59
21178;21188;21188;21178;0;24;2019-03-21 13:28:00;2019-03-21 13:28:59
21186;21189;21189;21181;0;28;2019-03-21 13:29:00;2019-03-21 13:29:59
21189;21188;21189;21179;0;44;2019-03-21 13:30:00;2019-03-21 13:30:59
21189;21182;21189;21182;0;28;2019-03-21 13:31:00;2019-03-21 13:31:59
21182;21186;21186;21180;0;16;2019-03-21 13:32:00;2019-03-21 13:32:59
21189;21184;21189;21173;0;195;2019-03-21 13:33:00;2019-03-21 13:33:59
21180;21186;21188;21180;0;90;2019-03-21 13:34:00;2019-03-21 13:34:59
21186;21186;21186;21178;0;27;2019-03-21 13:35:00;2019-03-21 13:35:59
21179;21187;21187;21179;0;11;2019-03-21 13:36:00;2019-03-21 13:36:59
21187;21188;21188;21185;0;31;2019-03-21 13:37:00;2019-03-21 13:37:59
21188;21182;21189;21182;0;75;2019-03-21 13:38:00;2019-03-21 13:38:59
21188;21188;21188;21188;0;34;2019-03-21 13:39:00;2019-03-21 13:39:59
21188;21188;21188;21188;0;5;2019-03-21 13:40:00;2019-03-21 13:40:59
21188;21188;21188;21188;0;2;2019-03-21 13:41:00;2019-03-21 13:41:59
21180;21184;21184;21180;0;26;2019-03-21 13:43:00;2019-03-21 13:43:59
21185;21185;21185;21185;0;13;2019-03-21 13:44:00;2019-03-21 13:44:59
21185;21180;21188;21180;0;30;2019-03-21 13:45:00;2019-03-21 13:45:59
21187;21188;21188;21187;0;69;2019-03-21 13:46:00;2019-03-21 13:46:59
21187;21181;21187;21181;0;35;2019-03-21 13:47:00;2019-03-21 13:47:59
21188;21188;21188;21181;0;64;2019-03-21 13:48:00;2019-03-21 13:48:59
21188;21186;21190;21185;0;765;2019-03-21 13:49:00;2019-03-21 13:49:59
21187;21188;21188;21185;0;95;2019-03-21 13:50:00;2019-03-21 13:50:59
21185;21181;21185;21181;0;37;2019-03-21 13:51:00;2019-03-21 13:51:59
21185;21185;21185;21182;0;12;2019-03-21 13:52:00;2019-03-21 13:52:59
21185;21187;21187;21185;0;5;2019-03-21 13:53:00;2019-03-21 13:53:59
21187;21181;21187;21180;0;200;2019-03-21 13:54:00;2019-03-21 13:54:59
21183;21187;21187;21183;0;3;2019-03-21 13:55:00;2019-03-21 13:55:59
21187;21187;21187;21187;0;3;2019-03-21 13:56:00;2019-03-21 13:56:59
21187;21187;21187;21187;0;7;2019-03-21 13:57:00;2019-03-21 13:57:59
21187;21183;21189;21183;0;413;2019-03-21 13:58:00;2019-03-21 13:58:59
21183;21190;21190;21183;0;27;2019-03-21 13:59:00;2019-03-21 13:59:59
21190;21196;21198;21190;0;250;2019-03-21 14:05:00;2019-03-21 14:05:59
21197;21197;21197;21197;0;11;2019-03-21 14:06:00;2019-03-21 14:06:59
21192;21191;21192;21191;0;10;2019-03-21 14:08:00;2019-03-21 14:08:59
21186;21183;21186;21183;0;25;2019-03-21 14:09:00;2019-03-21 14:09:59
21187;21174;21187;21172;0;728;2019-03-21 14:10:00;2019-03-21 14:10:59
21173;21172;21175;21161;0;511;2019-03-21 14:11:00;2019-03-21 14:11:59
21164;21165;21172;21163;0;52;2019-03-21 14:12:00;2019-03-21 14:12:59
21169;21169;21174;21165;0;34;2019-03-21 14:13:00;2019-03-21 14:13:59
21169;21146;21169;21146;0;1061;2019-03-21 14:14:00;2019-03-21 14:14:59
21146;21138;21152;21123;0;1154;2019-03-21 14:15:00;2019-03-21 14:15:59
21142;21143;21144;21140;0;77;2019-03-21 14:16:00;2019-03-21 14:16:59
21144;21140;21149;21140;0;128;2019-03-21 14:17:00;2019-03-21 14:17:59
21141;21144;21145;21137;0;60;2019-03-21 14:18:00;2019-03-21 14:18:59
21143;21149;21149;21138;0;177;2019-03-21 14:19:00;2019-03-21 14:19:59
21144;21143;21144;21143;0;2;2019-03-21 14:20:00;2019-03-21 14:20:59
21149;21150;21150;21149;0;28;2019-03-21 14:21:00;2019-03-21 14:21:59
21150;21158;21159;21150;0;48;2019-03-21 14:22:00;2019-03-21 14:22:59
21160;21157;21165;21157;0;118;2019-03-21 14:23:00;2019-03-21 14:23:59
21159;21153;21165;21153;0;122;2019-03-21 14:24:00;2019-03-21 14:24:59
21151;21164;21164;21148;0;103;2019-03-21 14:25:00;2019-03-21 14:25:59
21164;21155;21165;21153;0;149;2019-03-21 14:26:00;2019-03-21 14:26:59
21155;21163;21164;21153;0;303;2019-03-21 14:27:00;2019-03-21 14:27:59
21153;21156;21168;21148;0;601;2019-03-21 14:28:00;2019-03-21 14:28:59
21154;21143;21158;21139;0;630;2019-03-21 14:29:00;2019-03-21 14:29:59
21147;21141;21158;21141;0;384;2019-03-21 14:30:00;2019-03-21 14:30:59
21149;21151;21154;21149;0;24;2019-03-21 14:31:00;2019-03-21 14:31:59
21148;21148;21152;21146;0;61;2019-03-21 14:32:00;2019-03-21 14:32:59
21147;21151;21155;21146;0;54;2019-03-21 14:33:00;2019-03-21 14:33:59
21151;21154;21159;21148;0;88;2019-03-21 14:34:00;2019-03-21 14:34:59
21150;21148;21153;21148;0;119;2019-03-21 14:35:00;2019-03-21 14:35:59
21149;21140;21150;21139;0;116;2019-03-21 14:36:00;2019-03-21 14:36:59
21155;21152;21155;21152;0;23;2019-03-21 14:38:00;2019-03-21 14:38:59
21153;21156;21156;21148;0;41;2019-03-21 14:39:00;2019-03-21 14:39:59
21151;21148;21157;21148;0;119;2019-03-21 14:40:00;2019-03-21 14:40:59
21152;21152;21152;21152;0;1;2019-03-21 14:42:00;2019-03-21 14:42:59
21156;21160;21160;21155;0;33;2019-03-21 14:44:00;2019-03-21 14:44:59
21159;21156;21159;21150;0;8;2019-03-21 14:45:00;2019-03-21 14:45:59
21151;21151;21151;21151;0;1;2019-03-21 14:46:00;2019-03-21 14:46:59
21152;21148;21152;21145;0;89;2019-03-21 14:47:00;2019-03-21 14:47:59
21149;21147;21149;21147;0;95;2019-03-21 14:48:00;2019-03-21 14:48:59
21147;21150;21150;21147;0;92;2019-03-21 14:49:00;2019-03-21 14:49:59
21148;21128;21157;21123;0;651;2019-03-21 14:50:00;2019-03-21 14:50:59
21128;21118;21133;21118;0;782;2019-03-21 14:51:00;2019-03-21 14:51:59
21117;21105;21117;21100;0;1088;2019-03-21 14:52:00;2019-03-21 14:52:59
21107;21102;21114;21087;0;619;2019-03-21 14:53:00;2019-03-21 14:53:59
21096;21105;21105;21089;0;111;2019-03-21 14:54:00;2019-03-21 14:54:59
21100;21089;21102;21087;0;128;2019-03-21 14:55:00;2019-03-21 14:55:59
21087;21067;21087;21066;0;590;2019-03-21 14:56:00;2019-03-21 14:56:59
21066;21074;21074;21065;0;174;2019-03-21 14:57:00;2019-03-21 14:57:59
21074;21085;21086;21074;0;336;2019-03-21 14:58:00;2019-03-21 14:58:59
21087;21078;21087;21078;0;311;2019-03-21 14:59:00;2019-03-21 14:59:59
21079;21085;21090;21067;0;1512;2019-03-21 15:00:00;2019-03-21 15:00:59
21083;21098;21100;21082;0;304;2019-03-21 15:01:00;2019-03-21 15:01:59
21097;21094;21097;21092;0;97;2019-03-21 15:02:00;2019-03-21 15:02:59
21097;21105;21105;21094;0;498;2019-03-21 15:03:00;2019-03-21 15:03:59
21104;21113;21113;21098;0;240;2019-03-21 15:04:00;2019-03-21 15:04:59
21111;21112;21115;21108;0;226;2019-03-21 15:05:00;2019-03-21 15:05:59
21112;21111;21119;21111;0;110;2019-03-21 15:06:00;2019-03-21 15:06:59
21115;21110;21115;21110;0;175;2019-03-21 15:07:00;2019-03-21 15:07:59
21113;21114;21115;21110;0;177;2019-03-21 15:08:00;2019-03-21 15:08:59
21112;21122;21122;21112;0;281;2019-03-21 15:09:00;2019-03-21 15:09:59
21124;21124;21129;21124;0;181;2019-03-21 15:10:00;2019-03-21 15:10:59
21125;21123;21130;21123;0;439;2019-03-21 15:11:00;2019-03-21 15:11:59
21122;21123;21127;21122;0;251;2019-03-21 15:12:00;2019-03-21 15:12:59
21125;21134;21134;21125;0;5;2019-03-21 15:13:00;2019-03-21 15:13:59
21130;21125;21130;21125;0;22;2019-03-21 15:14:00;2019-03-21 15:14:59
21125;21129;21129;21119;0;40;2019-03-21 15:15:00;2019-03-21 15:15:59
21125;21125;21125;21125;0;4;2019-03-21 15:17:00;2019-03-21 15:17:59
21126;21124;21126;21124;0;32;2019-03-21 15:18:00;2019-03-21 15:18:59
21121;21135;21135;21121;0;8;2019-03-21 15:19:00;2019-03-21 15:19:59
21130;21131;21131;21130;0;6;2019-03-21 15:20:00;2019-03-21 15:20:59
21127;21133;21133;21118;0;274;2019-03-21 15:21:00;2019-03-21 15:21:59
21132;21133;21137;21127;0;131;2019-03-21 15:22:00;2019-03-21 15:22:59
21133;21139;21139;21129;0;114;2019-03-21 15:23:00;2019-03-21 15:23:59
21141;21132;21142;21132;0;88;2019-03-21 15:24:00;2019-03-21 15:24:59
21131;21128;21134;21128;0;60;2019-03-21 15:25:00;2019-03-21 15:25:59
21128;21131;21132;21120;0;272;2019-03-21 15:26:00;2019-03-21 15:26:59
21130;21110;21130;21110;0;181;2019-03-21 15:27:00;2019-03-21 15:27:59
21110;21118;21118;21106;0;34;2019-03-21 15:28:00;2019-03-21 15:28:59
21118;21126;21136;21113;0;67;2019-03-21 15:29:00;2019-03-21 15:29:59
21127;21114;21139;21112;0;205;2019-03-21 15:30:00;2019-03-21 15:30:59
21114;21118;21120;21104;0;157;2019-03-21 15:31:00;2019-03-21 15:31:59
21118;21121;21126;21118;0;137;2019-03-21 15:32:00;2019-03-21 15:32:59
21125;21086;21128;21086;0;268;2019-03-21 15:33:00;2019-03-21 15:33:59
21092;21119;21119;21092;0;43;2019-03-21 15:34:00;2019-03-21 15:34:59
21110;21113;21113;21110;0;8;2019-03-21 15:35:00;2019-03-21 15:35:59
21108;21116;21116;21102;0;189;2019-03-21 15:36:00;2019-03-21 15:36:59
21112;21107;21124;21098;0;265;2019-03-21 15:37:00;2019-03-21 15:37:59
21106;21112;21119;21104;0;109;2019-03-21 15:38:00;2019-03-21 15:38:59
21120;21116;21125;21114;0;22;2019-03-21 15:39:00;2019-03-21 15:39:59
21124;21110;21125;21105;0;1271;2019-03-21 15:40:00;2019-03-21 15:40:59
21111;21123;21129;21109;0;61;2019-03-21 15:41:00;2019-03-21 15:41:59
