open;close;high;low;value;volume;begin;end
20511;20511;20514;20507;0;258;2019-03-18 10:34:00;2019-03-18 10:34:59
20511;20527;20534;20511;0;3681;2019-03-18 10:35:00;2019-03-18 10:35:59
20527;20522;20538;20517;0;2099;2019-03-18 10:36:00;2019-03-18 10:36:59
20524;20528;20528;20519;0;487;2019-03-18 10:37:00;2019-03-18 10:37:59
20526;20527;20529;20525;0;238;2019-03-18 10:38:00;2019-03-18 10:38:59
20529;20530;20531;20525;0;376;2019-03-18 10:39:00;2019-03-18 10:39:59
20530;20549;20550;20530;0;2128;2019-03-18 10:40:00;2019-03-18 10:40:59
20548;20567;20581;20546;0;6970;2019-03-18 10:41:00;2019-03-18 10:41:59
20569;20563;20579;20557;0;1110;2019-03-18 10:42:00;2019-03-18 10:42:59
20564;20559;20574;20559;0;730;2019-03-18 10:43:00;2019-03-18 10:43:59
20559;20562;20563;20555;0;465;2019-03-18 10:44:00;2019-03-18 10:44:59
20557;20560;20570;20556;0;1097;2019-03-18 10:45:00;2019-03-18 10:45:59
20562;20568;20571;20562;0;242;2019-03-18 10:46:00;2019-03-18 10:46:59
20569;20556;20571;20556;0;807;2019-03-18 10:47:00;2019-03-18 10:47:59
20557;20549;20562;20549;0;720;2019-03-18 10:48:00;2019-03-18 10:48:59
20549;20550;20552;20549;0;462;2019-03-18 10:49:00;2019-03-18 10:49:59
20551;20546;20554;20546;0;1453;2019-03-18 10:50:00;2019-03-18 10:50:59
20546;20542;20549;20542;0;894;2019-03-18 10:51:00;2019-03-18 10:51:59
20543;20544;20547;20542;0;291;2019-03-18 10:52:00;2019-03-18 10:52:59
20544;20521;20546;20515;0;1197;2019-03-18 10:53:00;2019-03-18 10:53:59
20523;20523;20532;20518;0;1098;2019-03-18 10:54:00;2019-03-18 10:54:59
20524;20530;20532;20516;0;831;2019-03-18 10:55:00;2019-03-18 10:55:59
20530;20533;20534;20529;0;90;2019-03-18 10:56:00;2019-03-18 10:56:59
20533;20540;20540;20531;0;435;2019-03-18 10:57:00;2019-03-18 10:57:59
20540;20541;20545;20537;0;236;2019-03-18 10:58:00;2019-03-18 10:58:59
20543;20554;20556;20537;0;1668;2019-03-18 10:59:00;2019-03-18 10:59:59
20554;20535;20567;20527;0;4849;2019-03-18 11:00:00;2019-03-18 11:00:59
20535;20539;20539;20525;0;480;2019-03-18 11:01:00;2019-03-18 11:01:59
20539;20545;20545;20534;0;379;2019-03-18 11:02:00;2019-03-18 11:02:59
20546;20545;20549;20542;0;145;2019-03-18 11:03:00;2019-03-18 11:03:59
20543;20544;20551;20537;0;517;2019-03-18 11:04:00;2019-03-18 11:04:59
20542;20522;20543;20520;0;851;2019-03-18 11:05:00;2019-03-18 11:05:59
20523;20520;20531;20520;0;525;2019-03-18 11:06:00;2019-03-18 11:06:59
20520;20510;20525;20503;0;1056;2019-03-18 11:07:00;2019-03-18 11:07:59
20512;20514;20524;20502;0;1703;2019-03-18 11:08:00;2019-03-18 11:08:59
20514;20522;20527;20510;0;902;2019-03-18 11:09:00;2019-03-18 11:09:59
20521;20524;20530;20511;0;766;2019-03-18 11:10:00;2019-03-18 11:10:59
20527;20535;20537;20527;0;685;2019-03-18 11:11:00;2019-03-18 11:11:59
20532;20536;20544;20532;0;575;2019-03-18 11:12:00;2019-03-18 11:12:59
20535;20542;20544;20533;0;377;2019-03-18 11:13:00;2019-03-18 11:13:59
20541;20550;20550;20537;0;840;2019-03-18 11:14:00;2019-03-18 11:14:59
20548;20562;20562;20548;0;1269;2019-03-18 11:15:00;2019-03-18 11:15:59
20560;20568;20569;20560;0;938;2019-03-18 11:16:00;2019-03-18 11:16:59
20565;20569;20577;20561;0;2261;2019-03-18 11:17:00;2019-03-18 11:17:59
20569;20569;20577;20564;0;936;2019-03-18 11:18:00;2019-03-18 11:18:59
20569;20565;20573;20565;0;509;2019-03-18 11:19:00;2019-03-18 11:19:59
20565;20559;20572;20559;0;1295;2019-03-18 11:20:00;2019-03-18 11:20:59
20559;20573;20574;20559;0;543;2019-03-18 11:21:00;2019-03-18 11:21:59
20573;20593;20597;20572;0;4446;2019-03-18 11:22:00;2019-03-18 11:22:59
20593;20605;20608;20586;0;2676;2019-03-18 11:23:00;2019-03-18 11:23:59
20605;20628;20633;20604;0;3731;2019-03-18 11:24:00;2019-03-18 11:24:59
20630;20621;20640;20621;0;4339;2019-03-18 11:25:00;2019-03-18 11:25:59
20621;20637;20638;20621;0;1884;2019-03-18 11:26:00;2019-03-18 11:26:59
20635;20621;20641;20610;0;2268;2019-03-18 11:27:00;2019-03-18 11:27:59
20624;20600;20625;20599;0;2405;2019-03-18 11:28:00;2019-03-18 11:28:59
20600;20599;20611;20596;0;813;2019-03-18 11:29:00;2019-03-18 11:29:59
20601;20620;20623;20601;0;2293;2019-03-18 11:30:00;2019-03-18 11:30:59
20620;20624;20627;20607;0;2143;2019-03-18 11:31:00;2019-03-18 11:31:59
20621;20630;20634;20619;0;1367;2019-03-18 11:32:00;2019-03-18 11:32:59
20630;20628;20631;20622;0;702;2019-03-18 11:33:00;2019-03-18 11:33:59
20628;20619;20631;20619;0;1653;2019-03-18 11:34:00;2019-03-18 11:34:59
20620;20628;20634;20618;0;1649;2019-03-18 11:35:00;2019-03-18 11:35:59
20628;20630;20631;20619;0;1087;2019-03-18 11:36:00;2019-03-18 11:36:59
20630;20627;20631;20617;0;1151;2019-03-18 11:37:00;2019-03-18 11:37:59
20623;20623;20628;20617;0;700;2019-03-18 11:38:00;2019-03-18 11:38:59
20622;20625;20626;20618;0;735;2019-03-18 11:39:00;2019-03-18 11:39:59
20625;20628;20630;20623;0;1389;2019-03-18 11:40:00;2019-03-18 11:40:59
20628;20620;20632;20616;0;1753;2019-03-18 11:41:00;2019-03-18 11:41:59
20620;20611;20621;20607;0;1032;2019-03-18 11:42:00;2019-03-18 11:42:59
20609;20609;20612;20604;0;562;2019-03-18 11:43:00;2019-03-18 11:43:59
20609;20611;20612;20606;0;751;2019-03-18 11:44:00;2019-03-18 11:44:59
20611;20607;20613;20605;0;857;2019-03-18 11:45:00;2019-03-18 11:45:59
20606;20599;20610;20599;0;476;2019-03-18 11:46:00;2019-03-18 11:46:59
20602;20596;20606;20596;0;382;2019-03-18 11:47:00;2019-03-18 11:47:59
20597;20593;20600;20591;0;605;2019-03-18 11:48:00;2019-03-18 11:48:59
20592;20597;20599;20588;0;1048;2019-03-18 11:49:00;2019-03-18 11:49:59
20597;20599;20606;20596;0;642;2019-03-18 11:50:00;2019-03-18 11:50:59
20598;20589;20599;20587;0;1271;2019-03-18 11:51:00;2019-03-18 11:51:59
20589;20596;20597;20587;0;252;2019-03-18 11:52:00;2019-03-18 11:52:59
20595;20594;20597;20594;0;123;2019-03-18 11:53:00;2019-03-18 11:53:59
20594;20597;20597;20583;0;1171;2019-03-18 11:54:00;2019-03-18 11:54:59
20595;20585;20602;20585;0;1195;2019-03-18 11:55:00;2019-03-18 11:55:59
20585;20589;20589;20582;0;699;2019-03-18 11:56:00;2019-03-18 11:56:59
20587;20591;20597;20586;0;732;2019-03-18 11:57:00;2019-03-18 11:57:59
20591;20591;20592;20581;0;635;2019-03-18 11:58:00;2019-03-18 11:58:59
20592;20596;20599;20592;0;796;2019-03-18 11:59:00;2019-03-18 11:59:59
20597;20614;20617;20593;0;2857;2019-03-18 12:00:00;2019-03-18 12:00:59
20612;20608;20614;20606;0;240;2019-03-18 12:01:00;2019-03-18 12:01:59
20609;20611;20613;20607;0;203;2019-03-18 12:02:00;2019-03-18 12:02:59
20610;20599;20612;20597;0;635;2019-03-18 12:03:00;2019-03-18 12:03:59
20601;20590;20604;20586;0;823;2019-03-18 12:04:00;2019-03-18 12:04:59
20591;20596;20599;20591;0;319;2019-03-18 12:05:00;2019-03-18 12:05:59
20597;20593;20599;20590;0;409;2019-03-18 12:06:00;2019-03-18 12:06:59
20593;20584;20594;20584;0;778;2019-03-18 12:07:00;2019-03-18 12:07:59
20585;20583;20592;20576;0;1808;2019-03-18 12:08:00;2019-03-18 12:08:59
20583;20582;20585;20581;0;305;2019-03-18 12:09:00;2019-03-18 12:09:59
20584;20562;20585;20555;0;2659;2019-03-18 12:10:00;2019-03-18 12:10:59
20562;20563;20569;20559;0;920;2019-03-18 12:11:00;2019-03-18 12:11:59
20562;20574;20576;20561;0;599;2019-03-18 12:12:00;2019-03-18 12:12:59
20573;20584;20584;20573;0;587;2019-03-18 12:13:00;2019-03-18 12:13:59
20580;20556;20585;20551;0;1326;2019-03-18 12:14:00;2019-03-18 12:14:59
20554;20560;20563;20551;0;1454;2019-03-18 12:15:00;2019-03-18 12:15:59
20557;20558;20560;20554;0;553;2019-03-18 12:16:00;2019-03-18 12:16:59
20560;20562;20565;20558;0;244;2019-03-18 12:17:00;2019-03-18 12:17:59
20559;20558;20563;20553;0;338;2019-03-18 12:18:00;2019-03-18 12:18:59
20560;20558;20560;20554;0;102;2019-03-18 12:19:00;2019-03-18 12:19:59
20560;20550;20560;20542;0;2292;2019-03-18 12:20:00;2019-03-18 12:20:59
20553;20558;20558;20551;0;218;2019-03-18 12:21:00;2019-03-18 12:21:59
20558;20560;20560;20557;0;405;2019-03-18 12:22:00;2019-03-18 12:22:59
20560;20558;20560;20552;0;186;2019-03-18 12:23:00;2019-03-18 12:23:59
20557;20555;20557;20551;0;116;2019-03-18 12:24:00;2019-03-18 12:24:59
20556;20558;20558;20555;0;62;2019-03-18 12:25:00;2019-03-18 12:25:59
20558;20556;20558;20554;0;35;2019-03-18 12:26:00;2019-03-18 12:26:59
20554;20557;20559;20551;0;110;2019-03-18 12:27:00;2019-03-18 12:27:59
20559;20564;20565;20558;0;283;2019-03-18 12:28:00;2019-03-18 12:28:59
20564;20565;20565;20560;0;197;2019-03-18 12:29:00;2019-03-18 12:29:59
20565;20567;20569;20562;0;126;2019-03-18 12:30:00;2019-03-18 12:30:59
20566;20565;20566;20562;0;74;2019-03-18 12:31:00;2019-03-18 12:31:59
20566;20558;20569;20557;0;162;2019-03-18 12:32:00;2019-03-18 12:32:59
20559;20561;20564;20556;0;176;2019-03-18 12:33:00;2019-03-18 12:33:59
20563;20570;20570;20559;0;175;2019-03-18 12:34:00;2019-03-18 12:34:59
20570;20579;20579;20566;0;646;2019-03-18 12:35:00;2019-03-18 12:35:59
20578;20580;20584;20575;0;712;2019-03-18 12:36:00;2019-03-18 12:36:59
20579;20577;20585;20577;0;311;2019-03-18 12:37:00;2019-03-18 12:37:59
20581;20583;20583;20578;0;245;2019-03-18 12:38:00;2019-03-18 12:38:59
20584;20582;20587;20581;0;243;2019-03-18 12:39:00;2019-03-18 12:39:59
20585;20576;20585;20576;0;223;2019-03-18 12:40:00;2019-03-18 12:40:59
20576;20578;20579;20576;0;72;2019-03-18 12:41:00;2019-03-18 12:41:59
20576;20573;20576;20573;0;94;2019-03-18 12:42:00;2019-03-18 12:42:59
20572;20569;20572;20568;0;226;2019-03-18 12:43:00;2019-03-18 12:43:59
20572;20571;20574;20570;0;120;2019-03-18 12:44:00;2019-03-18 12:44:59
20573;20575;20577;20568;0;341;2019-03-18 12:45:00;2019-03-18 12:45:59
20575;20574;20576;20573;0;29;2019-03-18 12:46:00;2019-03-18 12:46:59
20574;20582;20582;20574;0;293;2019-03-18 12:47:00;2019-03-18 12:47:59
20582;20579;20582;20577;0;50;2019-03-18 12:48:00;2019-03-18 12:48:59
20578;20581;20585;20576;0;154;2019-03-18 12:49:00;2019-03-18 12:49:59
20580;20570;20580;20569;0;142;2019-03-18 12:50:00;2019-03-18 12:50:59
20570;20580;20580;20569;0;125;2019-03-18 12:51:00;2019-03-18 12:51:59
20579;20563;20581;20561;0;478;2019-03-18 12:52:00;2019-03-18 12:52:59
20565;20569;20574;20560;0;603;2019-03-18 12:53:00;2019-03-18 12:53:59
20568;20566;20569;20565;0;49;2019-03-18 12:54:00;2019-03-18 12:54:59
20567;20571;20571;20565;0;85;2019-03-18 12:55:00;2019-03-18 12:55:59
20570;20561;20573;20561;0;124;2019-03-18 12:56:00;2019-03-18 12:56:59
20563;20562;20566;20558;0;105;2019-03-18 12:57:00;2019-03-18 12:57:59
20564;20560;20568;20559;0;74;2019-03-18 12:58:00;2019-03-18 12:58:59
20560;20561;20567;20558;0;145;2019-03-18 12:59:00;2019-03-18 12:59:59
20560;20554;20564;20553;0;309;2019-03-18 13:00:00;2019-03-18 13:00:59
20555;20555;20556;20545;0;749;2019-03-18 13:01:00;2019-03-18 13:01:59
20554;20555;20557;20554;0;120;2019-03-18 13:02:00;2019-03-18 13:02:59
20555;20554;20555;20549;0;75;2019-03-18 13:03:00;2019-03-18 13:03:59
20554;20549;20554;20548;0;150;2019-03-18 13:04:00;2019-03-18 13:04:59
20550;20546;20559;20545;0;711;2019-03-18 13:05:00;2019-03-18 13:05:59
20549;20545;20551;20539;0;849;2019-03-18 13:06:00;2019-03-18 13:06:59
20549;20555;20558;20548;0;399;2019-03-18 13:07:00;2019-03-18 13:07:59
20553;20546;20555;20545;0;107;2019-03-18 13:08:00;2019-03-18 13:08:59
20549;20546;20551;20546;0;59;2019-03-18 13:09:00;2019-03-18 13:09:59
20549;20544;20550;20544;0;232;2019-03-18 13:10:00;2019-03-18 13:10:59
20544;20548;20550;20544;0;38;2019-03-18 13:11:00;2019-03-18 13:11:59
20550;20555;20558;20547;0;287;2019-03-18 13:12:00;2019-03-18 13:12:59
20555;20555;20557;20553;0;56;2019-03-18 13:13:00;2019-03-18 13:13:59
20553;20550;20555;20550;0;96;2019-03-18 13:14:00;2019-03-18 13:14:59
20550;20555;20555;20546;0;240;2019-03-18 13:15:00;2019-03-18 13:15:59
20555;20557;20557;20552;0;198;2019-03-18 13:16:00;2019-03-18 13:16:59
20555;20573;20573;20550;0;853;2019-03-18 13:17:00;2019-03-18 13:17:59
20573;20572;20576;20570;0;577;2019-03-18 13:18:00;2019-03-18 13:18:59
20572;20564;20573;20559;0;267;2019-03-18 13:19:00;2019-03-18 13:19:59
20566;20561;20567;20559;0;419;2019-03-18 13:20:00;2019-03-18 13:20:59
20561;20566;20566;20561;0;53;2019-03-18 13:21:00;2019-03-18 13:21:59
20567;20565;20569;20565;0;76;2019-03-18 13:22:00;2019-03-18 13:22:59
20565;20569;20569;20564;0;98;2019-03-18 13:23:00;2019-03-18 13:23:59
20566;20565;20567;20562;0;103;2019-03-18 13:24:00;2019-03-18 13:24:59
20565;20566;20566;20561;0;89;2019-03-18 13:25:00;2019-03-18 13:25:59
20563;20560;20563;20560;0;89;2019-03-18 13:26:00;2019-03-18 13:26:59
20563;20563;20564;20560;0;57;2019-03-18 13:27:00;2019-03-18 13:27:59
20563;20568;20569;20563;0;218;2019-03-18 13:28:00;2019-03-18 13:28:59
20568;20574;20574;20565;0;247;2019-03-18 13:29:00;2019-03-18 13:29:59
20574;20571;20578;20564;0;1354;2019-03-18 13:30:00;2019-03-18 13:30:59
20571;20570;20573;20567;0;269;2019-03-18 13:31:00;2019-03-18 13:31:59
20572;20577;20577;20570;0;174;2019-03-18 13:32:00;2019-03-18 13:32:59
20575;20574;20577;20574;0;38;2019-03-18 13:33:00;2019-03-18 13:33:59
20575;20575;20577;20574;0;185;2019-03-18 13:34:00;2019-03-18 13:34:59
20576;20588;20593;20575;0;1301;2019-03-18 13:35:00;2019-03-18 13:35:59
20589;20574;20591;20574;0;682;2019-03-18 13:36:00;2019-03-18 13:36:59
20577;20580;20581;20573;0;194;2019-03-18 13:37:00;2019-03-18 13:37:59
20580;20574;20580;20574;0;79;2019-03-18 13:38:00;2019-03-18 13:38:59
20574;20568;20576;20568;0;185;2019-03-18 13:39:00;2019-03-18 13:39:59
20569;20575;20575;20568;0;497;2019-03-18 13:40:00;2019-03-18 13:40:59
20575;20572;20579;20572;0;258;2019-03-18 13:41:00;2019-03-18 13:41:59
20572;20597;20598;20571;0;409;2019-03-18 13:42:00;2019-03-18 13:42:59
20597;20600;20600;20589;0;539;2019-03-18 13:43:00;2019-03-18 13:43:59
20600;20601;20604;20596;0;487;2019-03-18 13:44:00;2019-03-18 13:44:59
20601;20605;20611;20598;0;1079;2019-03-18 13:45:00;2019-03-18 13:45:59
20604;20605;20617;20603;0;1060;2019-03-18 13:46:00;2019-03-18 13:46:59
20605;20615;20617;20605;0;413;2019-03-18 13:47:00;2019-03-18 13:47:59
20613;20614;20615;20607;0;503;2019-03-18 13:48:00;2019-03-18 13:48:59
20610;20612;20617;20609;0;332;2019-03-18 13:49:00;2019-03-18 13:49:59
20613;20616;20617;20610;0;328;2019-03-18 13:50:00;2019-03-18 13:50:59
20614;20610;20616;20610;0;410;2019-03-18 13:51:00;2019-03-18 13:51:59
20612;20613;20617;20612;0;328;2019-03-18 13:52:00;2019-03-18 13:52:59
20613;20612;20617;20612;0;310;2019-03-18 13:53:00;2019-03-18 13:53:59
20613;20605;20617;20604;0;1032;2019-03-18 13:54:00;2019-03-18 13:54:59
20607;20608;20612;20604;0;427;2019-03-18 13:55:00;2019-03-18 13:55:59
20606;20610;20614;20606;0;275;2019-03-18 13:56:00;2019-03-18 13:56:59
20610;20612;20617;20608;0;316;2019-03-18 13:57:00;2019-03-18 13:57:59
20610;20613;20613;20606;0;263;2019-03-18 13:58:00;2019-03-18 13:58:59
20612;20606;20616;20603;0;309;2019-03-18 13:59:00;2019-03-18 13:59:59
20606;20602;20606;20590;0;1423;2019-03-18 14:05:00;2019-03-18 14:05:59
20600;20605;20605;20588;0;1088;2019-03-18 14:06:00;2019-03-18 14:06:59
20605;20594;20608;20594;0;279;2019-03-18 14:07:00;2019-03-18 14:07:59
20594;20596;20602;20591;0;214;2019-03-18 14:08:00;2019-03-18 14:08:59
20593;20599;20601;20593;0;120;2019-03-18 14:09:00;2019-03-18 14:09:59
20601;20603;20606;20599;0;164;2019-03-18 14:10:00;2019-03-18 14:10:59
20603;20600;20606;20600;0;240;2019-03-18 14:11:00;2019-03-18 14:11:59
20601;20602;20606;20600;0;443;2019-03-18 14:12:00;2019-03-18 14:12:59
20600;20593;20600;20591;0;71;2019-03-18 14:13:00;2019-03-18 14:13:59
20593;20596;20598;20592;0;161;2019-03-18 14:14:00;2019-03-18 14:14:59
20599;20598;20603;20596;0;80;2019-03-18 14:15:00;2019-03-18 14:15:59
20598;20598;20603;20596;0;110;2019-03-18 14:16:00;2019-03-18 14:16:59
20597;20592;20597;20591;0;221;2019-03-18 14:17:00;2019-03-18 14:17:59
20595;20584;20596;20581;0;271;2019-03-18 14:18:00;2019-03-18 14:18:59
20584;20574;20584;20569;0;771;2019-03-18 14:19:00;2019-03-18 14:19:59
20574;20565;20579;20560;0;1338;2019-03-18 14:20:00;2019-03-18 14:20:59
20569;20575;20579;20567;0;352;2019-03-18 14:21:00;2019-03-18 14:21:59
20572;20576;20582;20566;0;227;2019-03-18 14:22:00;2019-03-18 14:22:59
20576;20578;20580;20576;0;59;2019-03-18 14:23:00;2019-03-18 14:23:59
20577;20574;20578;20567;0;129;2019-03-18 14:24:00;2019-03-18 14:24:59
20575;20576;20582;20573;0;320;2019-03-18 14:25:00;2019-03-18 14:25:59
20576;20578;20578;20572;0;19;2019-03-18 14:26:00;2019-03-18 14:26:59
20578;20561;20580;20561;0;721;2019-03-18 14:27:00;2019-03-18 14:27:59
20561;20555;20561;20552;0;906;2019-03-18 14:28:00;2019-03-18 14:28:59
20555;20525;20562;20524;0;5226;2019-03-18 14:29:00;2019-03-18 14:29:59
20525;20520;20527;20505;0;2627;2019-03-18 14:30:00;2019-03-18 14:30:59
20521;20524;20525;20514;0;727;2019-03-18 14:31:00;2019-03-18 14:31:59
20524;20522;20525;20519;0;644;2019-03-18 14:32:00;2019-03-18 14:32:59
20522;20524;20529;20521;0;685;2019-03-18 14:33:00;2019-03-18 14:33:59
20524;20532;20533;20520;0;510;2019-03-18 14:34:00;2019-03-18 14:34:59
20528;20532;20533;20526;0;321;2019-03-18 14:35:00;2019-03-18 14:35:59
20531;20534;20534;20528;0;1504;2019-03-18 14:36:00;2019-03-18 14:36:59
20533;20535;20535;20526;0;583;2019-03-18 14:37:00;2019-03-18 14:37:59
20535;20536;20536;20531;0;241;2019-03-18 14:38:00;2019-03-18 14:38:59
20536;20533;20539;20529;0;745;2019-03-18 14:39:00;2019-03-18 14:39:59
20534;20522;20538;20520;0;1634;2019-03-18 14:40:00;2019-03-18 14:40:59
20522;20522;20523;20515;0;732;2019-03-18 14:41:00;2019-03-18 14:41:59
20523;20520;20526;20518;0;342;2019-03-18 14:42:00;2019-03-18 14:42:59
20519;20517;20520;20514;0;418;2019-03-18 14:43:00;2019-03-18 14:43:59
20517;20515;20519;20511;0;436;2019-03-18 14:44:00;2019-03-18 14:44:59
20515;20516;20517;20510;0;680;2019-03-18 14:45:00;2019-03-18 14:45:59
20517;20517;20519;20512;0;381;2019-03-18 14:46:00;2019-03-18 14:46:59
20515;20524;20525;20514;0;233;2019-03-18 14:47:00;2019-03-18 14:47:59
20524;20526;20526;20522;0;204;2019-03-18 14:48:00;2019-03-18 14:48:59
20525;20529;20529;20522;0;76;2019-03-18 14:49:00;2019-03-18 14:49:59
20528;20525;20528;20525;0;817;2019-03-18 14:50:00;2019-03-18 14:50:59
20525;20533;20533;20525;0;138;2019-03-18 14:51:00;2019-03-18 14:51:59
20531;20533;20533;20529;0;106;2019-03-18 14:52:00;2019-03-18 14:52:59
20533;20534;20535;20530;0;193;2019-03-18 14:53:00;2019-03-18 14:53:59
20535;20532;20535;20532;0;66;2019-03-18 14:54:00;2019-03-18 14:54:59
20532;20526;20539;20525;0;791;2019-03-18 14:55:00;2019-03-18 14:55:59
20527;20526;20531;20518;0;508;2019-03-18 14:56:00;2019-03-18 14:56:59
20524;20521;20528;20520;0;248;2019-03-18 14:57:00;2019-03-18 14:57:59
20523;20515;20523;20513;0;194;2019-03-18 14:58:00;2019-03-18 14:58:59
20515;20509;20517;20505;0;721;2019-03-18 14:59:00;2019-03-18 14:59:59
20509;20480;20509;20473;0;5401;2019-03-18 15:00:00;2019-03-18 15:00:59
20480;20472;20480;20468;0;2972;2019-03-18 15:01:00;2019-03-18 15:01:59
20475;20479;20484;20473;0;926;2019-03-18 15:02:00;2019-03-18 15:02:59
20478;20489;20490;20478;0;872;2019-03-18 15:03:00;2019-03-18 15:03:59
20488;20502;20502;20488;0;1296;2019-03-18 15:04:00;2019-03-18 15:04:59
20500;20494;20500;20490;0;922;2019-03-18 15:05:00;2019-03-18 15:05:59
20494;20495;20497;20490;0;476;2019-03-18 15:06:00;2019-03-18 15:06:59
20495;20498;20498;20492;0;953;2019-03-18 15:07:00;2019-03-18 15:07:59
20499;20503;20504;20498;0;1652;2019-03-18 15:08:00;2019-03-18 15:08:59
20500;20501;20505;20497;0;571;2019-03-18 15:09:00;2019-03-18 15:09:59
20500;20505;20507;20496;0;553;2019-03-18 15:10:00;2019-03-18 15:10:59
20505;20499;20505;20496;0;795;2019-03-18 15:11:00;2019-03-18 15:11:59
20501;20504;20504;20497;0;518;2019-03-18 15:12:00;2019-03-18 15:12:59
20504;20498;20505;20497;0;331;2019-03-18 15:13:00;2019-03-18 15:13:59
20498;20491;20500;20486;0;659;2019-03-18 15:14:00;2019-03-18 15:14:59
20493;20485;20493;20482;0;538;2019-03-18 15:15:00;2019-03-18 15:15:59
20487;20492;20495;20486;0;332;2019-03-18 15:16:00;2019-03-18 15:16:59
20494;20509;20509;20492;0;911;2019-03-18 15:17:00;2019-03-18 15:17:59
20509;20523;20524;20509;0;1047;2019-03-18 15:18:00;2019-03-18 15:18:59
20524;20517;20532;20516;0;747;2019-03-18 15:19:00;2019-03-18 15:19:59
20517;20521;20522;20515;0;540;2019-03-18 15:20:00;2019-03-18 15:20:59
20518;20518;20520;20514;0;308;2019-03-18 15:21:00;2019-03-18 15:21:59
20516;20514;20519;20512;0;411;2019-03-18 15:22:00;2019-03-18 15:22:59
20515;20515;20515;20511;0;75;2019-03-18 15:23:00;2019-03-18 15:23:59
20515;20509;20518;20509;0;167;2019-03-18 15:24:00;2019-03-18 15:24:59
20509;20515;20518;20506;0;494;2019-03-18 15:25:00;2019-03-18 15:25:59
20514;20517;20523;20506;0;426;2019-03-18 15:26:00;2019-03-18 15:26:59
20517;20519;20519;20517;0;136;2019-03-18 15:27:00;2019-03-18 15:27:59
20518;20517;20519;20512;0;254;2019-03-18 15:28:00;2019-03-18 15:28:59
20519;20522;20524;20518;0;502;2019-03-18 15:29:00;2019-03-18 15:29:59
20520;20527;20532;20520;0;675;2019-03-18 15:30:00;2019-03-18 15:30:59
20525;20529;20532;20523;0;269;2019-03-18 15:31:00;2019-03-18 15:31:59
20528;20531;20533;20526;0;281;2019-03-18 15:32:00;2019-03-18 15:32:59
20531;20535;20535;20528;0;304;2019-03-18 15:33:00;2019-03-18 15:33:59
20535;20539;20544;20533;0;744;2019-03-18 15:34:00;2019-03-18 15:34:59
