open;close;high;low;value;volume;begin;end
20719;20703;20729;20700;0;2933;2019-03-19 11:09:00;2019-03-19 11:09:59
20705;20727;20727;20705;0;2295;2019-03-19 11:10:00;2019-03-19 11:10:59
20727;20737;20741;20727;0;2567;2019-03-19 11:11:00;2019-03-19 11:11:59
20735;20719;20737;20704;0;2436;2019-03-19 11:12:00;2019-03-19 11:12:59
20717;20728;20729;20710;0;838;2019-03-19 11:13:00;2019-03-19 11:13:59
20725;20723;20730;20718;0;589;2019-03-19 11:14:00;2019-03-19 11:14:59
20726;20744;20750;20726;0;5159;2019-03-19 11:15:00;2019-03-19 11:15:59
20747;20744;20757;20742;0;2364;2019-03-19 11:16:00;2019-03-19 11:16:59
20744;20751;20754;20740;0;1252;2019-03-19 11:17:00;2019-03-19 11:17:59
20750;20746;20754;20745;0;1301;2019-03-19 11:18:00;2019-03-19 11:18:59
20746;20747;20754;20744;0;1563;2019-03-19 11:19:00;2019-03-19 11:19:59
20750;20748;20754;20747;0;804;2019-03-19 11:20:00;2019-03-19 11:20:59
20748;20742;20749;20740;0;1387;2019-03-19 11:21:00;2019-03-19 11:21:59
20742;20737;20745;20736;0;617;2019-03-19 11:22:00;2019-03-19 11:22:59
20740;20746;20750;20736;0;475;2019-03-19 11:23:00;2019-03-19 11:23:59
20747;20744;20748;20740;0;267;2019-03-19 11:24:00;2019-03-19 11:24:59
20744;20744;20744;20738;0;436;2019-03-19 11:25:00;2019-03-19 11:25:59
20746;20743;20747;20741;0;371;2019-03-19 11:26:00;2019-03-19 11:26:59
20741;20740;20743;20737;0;349;2019-03-19 11:27:00;2019-03-19 11:27:59
20742;20743;20743;20736;0;278;2019-03-19 11:28:00;2019-03-19 11:28:59
20740;20735;20742;20732;0;336;2019-03-19 11:29:00;2019-03-19 11:29:59
20734;20733;20738;20733;0;309;2019-03-19 11:30:00;2019-03-19 11:30:59
20736;20739;20740;20735;0;797;2019-03-19 11:31:00;2019-03-19 11:31:59
20740;20741;20741;20736;0;467;2019-03-19 11:32:00;2019-03-19 11:32:59
20740;20750;20750;20739;0;677;2019-03-19 11:33:00;2019-03-19 11:33:59
20750;20751;20752;20741;0;939;2019-03-19 11:34:00;2019-03-19 11:34:59
20750;20754;20764;20750;0;3817;2019-03-19 11:35:00;2019-03-19 11:35:59
20755;20751;20755;20750;0;325;2019-03-19 11:36:00;2019-03-19 11:36:59
20752;20740;20755;20735;0;515;2019-03-19 11:37:00;2019-03-19 11:37:59
20739;20744;20748;20737;0;220;2019-03-19 11:38:00;2019-03-19 11:38:59
20743;20740;20748;20738;0;435;2019-03-19 11:39:00;2019-03-19 11:39:59
20742;20735;20747;20734;0;778;2019-03-19 11:40:00;2019-03-19 11:40:59
20739;20746;20747;20735;0;398;2019-03-19 11:41:00;2019-03-19 11:41:59
20744;20740;20747;20740;0;348;2019-03-19 11:42:00;2019-03-19 11:42:59
20743;20745;20750;20740;0;356;2019-03-19 11:43:00;2019-03-19 11:43:59
20747;20750;20753;20747;0;441;2019-03-19 11:44:00;2019-03-19 11:44:59
20748;20743;20753;20743;0;622;2019-03-19 11:45:00;2019-03-19 11:45:59
20746;20745;20749;20745;0;212;2019-03-19 11:46:00;2019-03-19 11:46:59
20748;20746;20750;20746;0;92;2019-03-19 11:47:00;2019-03-19 11:47:59
20746;20746;20748;20743;0;391;2019-03-19 11:48:00;2019-03-19 11:48:59
20748;20743;20748;20743;0;233;2019-03-19 11:49:00;2019-03-19 11:49:59
20743;20745;20748;20743;0;309;2019-03-19 11:50:00;2019-03-19 11:50:59
20745;20748;20750;20742;0;277;2019-03-19 11:51:00;2019-03-19 11:51:59
20748;20747;20749;20741;0;211;2019-03-19 11:52:00;2019-03-19 11:52:59
20746;20741;20746;20739;0;487;2019-03-19 11:53:00;2019-03-19 11:53:59
20741;20743;20749;20739;0;255;2019-03-19 11:54:00;2019-03-19 11:54:59
20743;20740;20743;20740;0;209;2019-03-19 11:55:00;2019-03-19 11:55:59
20740;20740;20743;20739;0;169;2019-03-19 11:56:00;2019-03-19 11:56:59
20743;20734;20743;20734;0;577;2019-03-19 11:57:00;2019-03-19 11:57:59
20734;20734;20739;20733;0;265;2019-03-19 11:58:00;2019-03-19 11:58:59
20736;20742;20748;20734;0;616;2019-03-19 11:59:00;2019-03-19 11:59:59
20743;20744;20753;20739;0;1581;2019-03-19 12:00:00;2019-03-19 12:00:59
20746;20732;20749;20732;0;867;2019-03-19 12:01:00;2019-03-19 12:01:59
20732;20725;20737;20720;0;1546;2019-03-19 12:02:00;2019-03-19 12:02:59
20723;20723;20729;20719;0;710;2019-03-19 12:03:00;2019-03-19 12:03:59
20722;20722;20725;20720;0;174;2019-03-19 12:04:00;2019-03-19 12:04:59
20721;20712;20721;20708;0;915;2019-03-19 12:05:00;2019-03-19 12:05:59
20712;20708;20715;20708;0;1098;2019-03-19 12:06:00;2019-03-19 12:06:59
20710;20709;20710;20695;0;1203;2019-03-19 12:07:00;2019-03-19 12:07:59
20708;20705;20710;20704;0;436;2019-03-19 12:08:00;2019-03-19 12:08:59
20708;20716;20716;20708;0;463;2019-03-19 12:09:00;2019-03-19 12:09:59
20714;20715;20715;20710;0;458;2019-03-19 12:10:00;2019-03-19 12:10:59
20716;20727;20728;20709;0;1238;2019-03-19 12:11:00;2019-03-19 12:11:59
20725;20718;20729;20716;0;923;2019-03-19 12:12:00;2019-03-19 12:12:59
20718;20719;20720;20710;0;399;2019-03-19 12:13:00;2019-03-19 12:13:59
20716;20716;20719;20715;0;258;2019-03-19 12:14:00;2019-03-19 12:14:59
20717;20730;20730;20716;0;323;2019-03-19 12:15:00;2019-03-19 12:15:59
20730;20734;20734;20727;0;199;2019-03-19 12:16:00;2019-03-19 12:16:59
20733;20723;20738;20722;0;434;2019-03-19 12:17:00;2019-03-19 12:17:59
20727;20729;20737;20724;0;332;2019-03-19 12:18:00;2019-03-19 12:18:59
20729;20730;20730;20722;0;175;2019-03-19 12:19:00;2019-03-19 12:19:59
20730;20721;20730;20721;0;749;2019-03-19 12:20:00;2019-03-19 12:20:59
20722;20727;20728;20721;0;353;2019-03-19 12:21:00;2019-03-19 12:21:59
20727;20722;20729;20722;0;228;2019-03-19 12:22:00;2019-03-19 12:22:59
20724;20721;20730;20721;0;254;2019-03-19 12:23:00;2019-03-19 12:23:59
20721;20719;20725;20718;0;343;2019-03-19 12:24:00;2019-03-19 12:24:59
20719;20720;20726;20719;0;335;2019-03-19 12:25:00;2019-03-19 12:25:59
20720;20719;20724;20715;0;775;2019-03-19 12:26:00;2019-03-19 12:26:59
20718;20717;20720;20711;0;1970;2019-03-19 12:27:00;2019-03-19 12:27:59
20717;20708;20717;20708;0;1040;2019-03-19 12:28:00;2019-03-19 12:28:59
20709;20714;20716;20709;0;258;2019-03-19 12:29:00;2019-03-19 12:29:59
20714;20720;20720;20711;0;683;2019-03-19 12:30:00;2019-03-19 12:30:59
20720;20720;20721;20713;0;479;2019-03-19 12:31:00;2019-03-19 12:31:59
20720;20720;20720;20719;0;305;2019-03-19 12:32:00;2019-03-19 12:32:59
20720;20718;20724;20718;0;478;2019-03-19 12:33:00;2019-03-19 12:33:59
20719;20713;20719;20713;0;307;2019-03-19 12:34:00;2019-03-19 12:34:59
20713;20710;20715;20710;0;246;2019-03-19 12:35:00;2019-03-19 12:35:59
20713;20706;20714;20705;0;878;2019-03-19 12:36:00;2019-03-19 12:36:59
20708;20709;20711;20706;0;98;2019-03-19 12:37:00;2019-03-19 12:37:59
20709;20712;20715;20709;0;153;2019-03-19 12:38:00;2019-03-19 12:38:59
20712;20719;20720;20710;0;708;2019-03-19 12:39:00;2019-03-19 12:39:59
20716;20718;20720;20713;0;433;2019-03-19 12:40:00;2019-03-19 12:40:59
20717;20720;20720;20715;0;362;2019-03-19 12:41:00;2019-03-19 12:41:59
20718;20722;20724;20717;0;520;2019-03-19 12:42:00;2019-03-19 12:42:59
20723;20718;20724;20715;0;304;2019-03-19 12:43:00;2019-03-19 12:43:59
20715;20711;20718;20710;0;337;2019-03-19 12:44:00;2019-03-19 12:44:59
20710;20709;20712;20707;0;183;2019-03-19 12:45:00;2019-03-19 12:45:59
20710;20712;20714;20709;0;83;2019-03-19 12:46:00;2019-03-19 12:46:59
20714;20715;20718;20713;0;337;2019-03-19 12:47:00;2019-03-19 12:47:59
20715;20713;20718;20711;0;155;2019-03-19 12:48:00;2019-03-19 12:48:59
20713;20718;20719;20712;0;72;2019-03-19 12:49:00;2019-03-19 12:49:59
20716;20718;20718;20715;0;65;2019-03-19 12:50:00;2019-03-19 12:50:59
20718;20718;20718;20716;0;59;2019-03-19 12:51:00;2019-03-19 12:51:59
20718;20718;20719;20714;0;238;2019-03-19 12:52:00;2019-03-19 12:52:59
20719;20715;20720;20713;0;68;2019-03-19 12:53:00;2019-03-19 12:53:59
20714;20715;20718;20714;0;7;2019-03-19 12:54:00;2019-03-19 12:54:59
20717;20714;20717;20714;0;117;2019-03-19 12:55:00;2019-03-19 12:55:59
20713;20714;20714;20711;0;76;2019-03-19 12:56:00;2019-03-19 12:56:59
20713;20717;20718;20713;0;40;2019-03-19 12:57:00;2019-03-19 12:57:59
20715;20717;20717;20714;0;39;2019-03-19 12:58:00;2019-03-19 12:58:59
20719;20715;20719;20715;0;75;2019-03-19 12:59:00;2019-03-19 12:59:59
20715;20717;20720;20714;0;97;2019-03-19 13:00:00;2019-03-19 13:00:59
20717;20720;20720;20715;0;194;2019-03-19 13:01:00;2019-03-19 13:01:59
20719;20717;20720;20717;0;82;2019-03-19 13:02:00;2019-03-19 13:02:59
20716;20710;20718;20708;0;225;2019-03-19 13:03:00;2019-03-19 13:03:59
20709;20716;20719;20706;0;191;2019-03-19 13:04:00;2019-03-19 13:04:59
20715;20716;20716;20712;0;24;2019-03-19 13:05:00;2019-03-19 13:05:59
20716;20718;20719;20716;0;44;2019-03-19 13:06:00;2019-03-19 13:06:59
20718;20720;20720;20718;0;57;2019-03-19 13:07:00;2019-03-19 13:07:59
20719;20717;20720;20717;0;42;2019-03-19 13:08:00;2019-03-19 13:08:59
20719;20719;20720;20719;0;522;2019-03-19 13:09:00;2019-03-19 13:09:59
20720;20720;20720;20718;0;398;2019-03-19 13:10:00;2019-03-19 13:10:59
20720;20724;20725;20720;0;314;2019-03-19 13:11:00;2019-03-19 13:11:59
20724;20732;20732;20724;0;1547;2019-03-19 13:12:00;2019-03-19 13:12:59
20732;20730;20734;20728;0;588;2019-03-19 13:13:00;2019-03-19 13:13:59
20727;20737;20738;20727;0;339;2019-03-19 13:14:00;2019-03-19 13:14:59
20736;20742;20748;20736;0;675;2019-03-19 13:15:00;2019-03-19 13:15:59
20740;20745;20746;20736;0;492;2019-03-19 13:16:00;2019-03-19 13:16:59
20745;20748;20749;20744;0;333;2019-03-19 13:17:00;2019-03-19 13:17:59
20746;20760;20762;20744;0;2288;2019-03-19 13:18:00;2019-03-19 13:18:59
20760;20759;20761;20748;0;1136;2019-03-19 13:19:00;2019-03-19 13:19:59
20759;20747;20760;20747;0;501;2019-03-19 13:20:00;2019-03-19 13:20:59
20748;20748;20757;20747;0;595;2019-03-19 13:21:00;2019-03-19 13:21:59
20748;20749;20755;20748;0;264;2019-03-19 13:22:00;2019-03-19 13:22:59
20752;20751;20758;20748;0;336;2019-03-19 13:23:00;2019-03-19 13:23:59
20751;20757;20759;20750;0;273;2019-03-19 13:24:00;2019-03-19 13:24:59
20753;20758;20759;20752;0;522;2019-03-19 13:25:00;2019-03-19 13:25:59
20758;20758;20760;20756;0;349;2019-03-19 13:26:00;2019-03-19 13:26:59
20757;20757;20759;20752;0;403;2019-03-19 13:27:00;2019-03-19 13:27:59
20754;20760;20760;20753;0;501;2019-03-19 13:28:00;2019-03-19 13:28:59
20760;20765;20766;20758;0;1576;2019-03-19 13:29:00;2019-03-19 13:29:59
20765;20765;20767;20762;0;1032;2019-03-19 13:30:00;2019-03-19 13:30:59
20765;20756;20767;20747;0;1510;2019-03-19 13:31:00;2019-03-19 13:31:59
20752;20732;20757;20731;0;2088;2019-03-19 13:32:00;2019-03-19 13:32:59
20737;20740;20741;20732;0;785;2019-03-19 13:33:00;2019-03-19 13:33:59
20739;20740;20744;20734;0;290;2019-03-19 13:34:00;2019-03-19 13:34:59
20743;20735;20743;20735;0;455;2019-03-19 13:35:00;2019-03-19 13:35:59
20737;20740;20744;20737;0;315;2019-03-19 13:36:00;2019-03-19 13:36:59
20744;20737;20744;20737;0;139;2019-03-19 13:37:00;2019-03-19 13:37:59
20739;20738;20739;20734;0;171;2019-03-19 13:38:00;2019-03-19 13:38:59
20735;20737;20741;20735;0;423;2019-03-19 13:39:00;2019-03-19 13:39:59
20741;20738;20744;20735;0;338;2019-03-19 13:40:00;2019-03-19 13:40:59
20738;20747;20749;20737;0;307;2019-03-19 13:41:00;2019-03-19 13:41:59
20745;20744;20750;20744;0;155;2019-03-19 13:42:00;2019-03-19 13:42:59
20748;20750;20752;20747;0;487;2019-03-19 13:43:00;2019-03-19 13:43:59
20749;20748;20749;20744;0;95;2019-03-19 13:44:00;2019-03-19 13:44:59
20748;20744;20748;20744;0;75;2019-03-19 13:45:00;2019-03-19 13:45:59
20743;20741;20743;20741;0;29;2019-03-19 13:46:00;2019-03-19 13:46:59
20741;20735;20741;20735;0;439;2019-03-19 13:47:00;2019-03-19 13:47:59
20735;20735;20739;20735;0;87;2019-03-19 13:48:00;2019-03-19 13:48:59
20735;20735;20738;20735;0;17;2019-03-19 13:49:00;2019-03-19 13:49:59
20735;20735;20737;20735;0;42;2019-03-19 13:50:00;2019-03-19 13:50:59
20736;20742;20745;20735;0;676;2019-03-19 13:51:00;2019-03-19 13:51:59
20745;20749;20749;20742;0;67;2019-03-19 13:52:00;2019-03-19 13:52:59
20749;20750;20750;20745;0;68;2019-03-19 13:53:00;2019-03-19 13:53:59
20750;20755;20755;20750;0;353;2019-03-19 13:54:00;2019-03-19 13:54:59
20755;20759;20759;20754;0;205;2019-03-19 13:55:00;2019-03-19 13:55:59
20759;20754;20759;20753;0;183;2019-03-19 13:56:00;2019-03-19 13:56:59
20754;20762;20762;20753;0;179;2019-03-19 13:57:00;2019-03-19 13:57:59
20758;20763;20763;20757;0;171;2019-03-19 13:58:00;2019-03-19 13:58:59
20758;20741;20766;20740;0;628;2019-03-19 13:59:00;2019-03-19 13:59:59
20748;20758;20758;20747;0;426;2019-03-19 14:05:00;2019-03-19 14:05:59
20757;20768;20768;20756;0;1192;2019-03-19 14:06:00;2019-03-19 14:06:59
20767;20778;20778;20766;0;3946;2019-03-19 14:07:00;2019-03-19 14:07:59
20778;20768;20778;20764;0;1274;2019-03-19 14:08:00;2019-03-19 14:08:59
20768;20769;20769;20763;0;413;2019-03-19 14:09:00;2019-03-19 14:09:59
20770;20773;20774;20765;0;330;2019-03-19 14:10:00;2019-03-19 14:10:59
20773;20779;20786;20768;0;3189;2019-03-19 14:11:00;2019-03-19 14:11:59
20781;20793;20796;20778;0;2913;2019-03-19 14:12:00;2019-03-19 14:12:59
20791;20790;20795;20788;0;687;2019-03-19 14:13:00;2019-03-19 14:13:59
20791;20786;20794;20786;0;271;2019-03-19 14:14:00;2019-03-19 14:14:59
20788;20790;20793;20787;0;593;2019-03-19 14:15:00;2019-03-19 14:15:59
20791;20782;20792;20779;0;634;2019-03-19 14:16:00;2019-03-19 14:16:59
20781;20773;20782;20772;0;593;2019-03-19 14:17:00;2019-03-19 14:17:59
20775;20768;20776;20764;0;668;2019-03-19 14:18:00;2019-03-19 14:18:59
20768;20762;20772;20758;0;593;2019-03-19 14:19:00;2019-03-19 14:19:59
20761;20767;20767;20755;0;402;2019-03-19 14:20:00;2019-03-19 14:20:59
20764;20763;20767;20763;0;114;2019-03-19 14:21:00;2019-03-19 14:21:59
20763;20760;20764;20760;0;197;2019-03-19 14:22:00;2019-03-19 14:22:59
20760;20762;20766;20760;0;319;2019-03-19 14:23:00;2019-03-19 14:23:59
20762;20769;20772;20758;0;528;2019-03-19 14:24:00;2019-03-19 14:24:59
20770;20777;20777;20764;0;483;2019-03-19 14:25:00;2019-03-19 14:25:59
20776;20771;20777;20767;0;268;2019-03-19 14:26:00;2019-03-19 14:26:59
20771;20770;20775;20769;0;174;2019-03-19 14:27:00;2019-03-19 14:27:59
20770;20770;20771;20770;0;9;2019-03-19 14:28:00;2019-03-19 14:28:59
20770;20770;20773;20769;0;113;2019-03-19 14:29:00;2019-03-19 14:29:59
20770;20771;20772;20769;0;288;2019-03-19 14:30:00;2019-03-19 14:30:59
20775;20772;20777;20772;0;330;2019-03-19 14:31:00;2019-03-19 14:31:59
20772;20777;20777;20771;0;76;2019-03-19 14:32:00;2019-03-19 14:32:59
20775;20776;20777;20775;0;85;2019-03-19 14:33:00;2019-03-19 14:33:59
20777;20770;20777;20769;0;173;2019-03-19 14:34:00;2019-03-19 14:34:59
20769;20770;20773;20767;0;150;2019-03-19 14:35:00;2019-03-19 14:35:59
20772;20779;20780;20772;0;396;2019-03-19 14:36:00;2019-03-19 14:36:59
20781;20807;20808;20775;0;10672;2019-03-19 14:37:00;2019-03-19 14:37:59
20807;20812;20816;20797;0;9308;2019-03-19 14:38:00;2019-03-19 14:38:59
20813;20817;20823;20793;0;3670;2019-03-19 14:39:00;2019-03-19 14:39:59
20813;20797;20818;20796;0;2613;2019-03-19 14:40:00;2019-03-19 14:40:59
20799;20818;20825;20798;0;3669;2019-03-19 14:41:00;2019-03-19 14:41:59
20814;20808;20823;20808;0;994;2019-03-19 14:42:00;2019-03-19 14:42:59
20809;20814;20818;20809;0;565;2019-03-19 14:43:00;2019-03-19 14:43:59
20814;20807;20816;20803;0;2750;2019-03-19 14:44:00;2019-03-19 14:44:59
20808;20805;20810;20786;0;6638;2019-03-19 14:45:00;2019-03-19 14:45:59
20805;20795;20811;20793;0;2502;2019-03-19 14:46:00;2019-03-19 14:46:59
20798;20797;20798;20792;0;174;2019-03-19 14:47:00;2019-03-19 14:47:59
20797;20800;20800;20797;0;138;2019-03-19 14:48:00;2019-03-19 14:48:59
20800;20797;20800;20793;0;242;2019-03-19 14:49:00;2019-03-19 14:49:59
20795;20811;20811;20794;0;729;2019-03-19 14:50:00;2019-03-19 14:50:59
20810;20813;20813;20804;0;621;2019-03-19 14:51:00;2019-03-19 14:51:59
20811;20808;20817;20808;0;747;2019-03-19 14:52:00;2019-03-19 14:52:59
20805;20807;20809;20803;0;151;2019-03-19 14:53:00;2019-03-19 14:53:59
20806;20801;20806;20799;0;384;2019-03-19 14:54:00;2019-03-19 14:54:59
20801;20805;20808;20800;0;140;2019-03-19 14:55:00;2019-03-19 14:55:59
20803;20804;20806;20801;0;164;2019-03-19 14:56:00;2019-03-19 14:56:59
20804;20802;20804;20800;0;237;2019-03-19 14:57:00;2019-03-19 14:57:59
20805;20801;20806;20800;0;170;2019-03-19 14:58:00;2019-03-19 14:58:59
20801;20806;20806;20799;0;182;2019-03-19 14:59:00;2019-03-19 14:59:59
20804;20804;20810;20802;0;379;2019-03-19 15:00:00;2019-03-19 15:00:59
20804;20800;20810;20796;0;456;2019-03-19 15:01:00;2019-03-19 15:01:59
20799;20804;20804;20799;0;25;2019-03-19 15:02:00;2019-03-19 15:02:59
20802;20799;20804;20798;0;247;2019-03-19 15:03:00;2019-03-19 15:03:59
20797;20796;20802;20795;0;541;2019-03-19 15:04:00;2019-03-19 15:04:59
20796;20792;20798;20790;0;598;2019-03-19 15:05:00;2019-03-19 15:05:59
20795;20795;20797;20793;0;108;2019-03-19 15:06:00;2019-03-19 15:06:59
20794;20791;20796;20791;0;333;2019-03-19 15:07:00;2019-03-19 15:07:59
20795;20795;20800;20791;0;272;2019-03-19 15:08:00;2019-03-19 15:08:59
20796;20794;20798;20793;0;133;2019-03-19 15:09:00;2019-03-19 15:09:59
20797;20795;20799;20795;0;56;2019-03-19 15:10:00;2019-03-19 15:10:59
20795;20797;20800;20795;0;276;2019-03-19 15:11:00;2019-03-19 15:11:59
20798;20801;20801;20796;0;652;2019-03-19 15:12:00;2019-03-19 15:12:59
20798;20800;20800;20794;0;134;2019-03-19 15:13:00;2019-03-19 15:13:59
20799;20797;20801;20793;0;273;2019-03-19 15:14:00;2019-03-19 15:14:59
20793;20800;20801;20793;0;199;2019-03-19 15:15:00;2019-03-19 15:15:59
20800;20800;20801;20799;0;81;2019-03-19 15:16:00;2019-03-19 15:16:59
20800;20804;20804;20800;0;329;2019-03-19 15:17:00;2019-03-19 15:17:59
20804;20803;20804;20800;0;82;2019-03-19 15:18:00;2019-03-19 15:18:59
20804;20799;20804;20796;0;262;2019-03-19 15:19:00;2019-03-19 15:19:59
20802;20802;20805;20796;0;253;2019-03-19 15:20:00;2019-03-19 15:20:59
20800;20804;20806;20800;0;327;2019-03-19 15:21:00;2019-03-19 15:21:59
20806;20806;20806;20801;0;299;2019-03-19 15:22:00;2019-03-19 15:22:59
20807;20812;20812;20806;0;152;2019-03-19 15:23:00;2019-03-19 15:23:59
20812;20810;20813;20810;0;195;2019-03-19 15:24:00;2019-03-19 15:24:59
20810;20805;20812;20805;0;356;2019-03-19 15:25:00;2019-03-19 15:25:59
20807;20809;20809;20803;0;296;2019-03-19 15:26:00;2019-03-19 15:26:59
20810;20810;20813;20809;0;185;2019-03-19 15:27:00;2019-03-19 15:27:59
20810;20810;20813;20810;0;202;2019-03-19 15:28:00;2019-03-19 15:28:59
20811;20815;20815;20805;0;445;2019-03-19 15:29:00;2019-03-19 15:29:59
20815;20817;20820;20813;0;1061;2019-03-19 15:30:00;2019-03-19 15:30:59
20817;20812;20817;20811;0;88;2019-03-19 15:31:00;2019-03-19 15:31:59
20814;20815;20818;20813;0;553;2019-03-19 15:32:00;2019-03-19 15:32:59
20813;20814;20816;20812;0;161;2019-03-19 15:33:00;2019-03-19 15:33:59
20815;20812;20816;20812;0;70;2019-03-19 15:34:00;2019-03-19 15:34:59
20814;20812;20816;20811;0;199;2019-03-19 15:35:00;2019-03-19 15:35:59
