open;close;high;low;value;volume;begin;end
20479;20486;20490;20479;0;180;2019-03-15 11:47:00;2019-03-15 11:47:59
20483;20480;20486;20480;0;38;2019-03-15 11:48:00;2019-03-15 11:48:59
20481;20489;20489;20481;0;29;2019-03-15 11:49:00;2019-03-15 11:49:59
20489;20484;20491;20484;0;253;2019-03-15 11:50:00;2019-03-15 11:50:59
20483;20472;20490;20471;0;662;2019-03-15 11:51:00;2019-03-15 11:51:59
20473;20481;20483;20473;0;95;2019-03-15 11:52:00;2019-03-15 11:52:59
20481;20470;20481;20459;0;785;2019-03-15 11:53:00;2019-03-15 11:53:59
20470;20468;20472;20466;0;170;2019-03-15 11:54:00;2019-03-15 11:54:59
20468;20473;20474;20468;0;450;2019-03-15 11:55:00;2019-03-15 11:55:59
20474;20462;20475;20460;0;1036;2019-03-15 11:56:00;2019-03-15 11:56:59
20463;20467;20468;20463;0;108;2019-03-15 11:57:00;2019-03-15 11:57:59
20464;20466;20466;20462;0;72;2019-03-15 11:58:00;2019-03-15 11:58:59
20468;20466;20470;20464;0;158;2019-03-15 11:59:00;2019-03-15 11:59:59
20465;20476;20476;20465;0;1341;2019-03-15 12:00:00;2019-03-15 12:00:59
20474;20477;20477;20470;0;256;2019-03-15 12:01:00;2019-03-15 12:01:59
20477;20475;20479;20474;0;296;2019-03-15 12:02:00;2019-03-15 12:02:59
20475;20469;20475;20466;0;144;2019-03-15 12:03:00;2019-03-15 12:03:59
20470;20466;20474;20464;0;321;2019-03-15 12:04:00;2019-03-15 12:04:59
20465;20467;20469;20461;0;420;2019-03-15 12:05:00;2019-03-15 12:05:59
20465;20453;20465;20445;0;1226;2019-03-15 12:06:00;2019-03-15 12:06:59
20453;20446;20455;20440;0;864;2019-03-15 12:07:00;2019-03-15 12:07:59
20446;20425;20447;20417;0;7292;2019-03-15 12:08:00;2019-03-15 12:08:59
20425;20432;20432;20421;0;660;2019-03-15 12:09:00;2019-03-15 12:09:59
20429;20430;20432;20421;0;530;2019-03-15 12:10:00;2019-03-15 12:10:59
20429;20438;20439;20429;0;483;2019-03-15 12:11:00;2019-03-15 12:11:59
20439;20438;20441;20434;0;345;2019-03-15 12:12:00;2019-03-15 12:12:59
20441;20439;20441;20435;0;287;2019-03-15 12:13:00;2019-03-15 12:13:59
20440;20441;20446;20434;0;904;2019-03-15 12:14:00;2019-03-15 12:14:59
20441;20446;20447;20436;0;510;2019-03-15 12:15:00;2019-03-15 12:15:59
20444;20440;20447;20440;0;53;2019-03-15 12:16:00;2019-03-15 12:16:59
20440;20429;20440;20426;0;544;2019-03-15 12:17:00;2019-03-15 12:17:59
20431;20430;20433;20426;0;161;2019-03-15 12:18:00;2019-03-15 12:18:59
20430;20432;20432;20423;0;213;2019-03-15 12:19:00;2019-03-15 12:19:59
20429;20438;20441;20429;0;301;2019-03-15 12:20:00;2019-03-15 12:20:59
20437;20448;20448;20437;0;383;2019-03-15 12:21:00;2019-03-15 12:21:59
20448;20450;20457;20441;0;1213;2019-03-15 12:22:00;2019-03-15 12:22:59
20450;20454;20454;20441;0;303;2019-03-15 12:23:00;2019-03-15 12:23:59
20454;20463;20465;20453;0;561;2019-03-15 12:24:00;2019-03-15 12:24:59
20463;20459;20464;20455;0;366;2019-03-15 12:25:00;2019-03-15 12:25:59
20460;20452;20460;20452;0;211;2019-03-15 12:26:00;2019-03-15 12:26:59
20455;20460;20460;20453;0;326;2019-03-15 12:27:00;2019-03-15 12:27:59
20458;20465;20468;20457;0;595;2019-03-15 12:28:00;2019-03-15 12:28:59
20464;20464;20466;20457;0;458;2019-03-15 12:29:00;2019-03-15 12:29:59
20464;20468;20468;20462;0;204;2019-03-15 12:30:00;2019-03-15 12:30:59
20467;20461;20467;20454;0;525;2019-03-15 12:31:00;2019-03-15 12:31:59
20462;20458;20462;20456;0;89;2019-03-15 12:32:00;2019-03-15 12:32:59
20460;20464;20467;20460;0;228;2019-03-15 12:33:00;2019-03-15 12:33:59
20463;20465;20470;20462;0;750;2019-03-15 12:34:00;2019-03-15 12:34:59
20463;20457;20466;20457;0;415;2019-03-15 12:35:00;2019-03-15 12:35:59
20458;20462;20464;20455;0;280;2019-03-15 12:36:00;2019-03-15 12:36:59
20462;20466;20468;20462;0;151;2019-03-15 12:37:00;2019-03-15 12:37:59
20468;20459;20468;20456;0;488;2019-03-15 12:38:00;2019-03-15 12:38:59
20458;20458;20464;20458;0;116;2019-03-15 12:39:00;2019-03-15 12:39:59
20458;20463;20463;20457;0;184;2019-03-15 12:40:00;2019-03-15 12:40:59
20458;20456;20458;20456;0;92;2019-03-15 12:41:00;2019-03-15 12:41:59
20457;20455;20459;20455;0;145;2019-03-15 12:42:00;2019-03-15 12:42:59
20459;20458;20461;20457;0;191;2019-03-15 12:43:00;2019-03-15 12:43:59
20461;20465;20465;20461;0;26;2019-03-15 12:44:00;2019-03-15 12:44:59
20463;20460;20466;20456;0;201;2019-03-15 12:45:00;2019-03-15 12:45:59
20457;20463;20464;20455;0;36;2019-03-15 12:46:00;2019-03-15 12:46:59
20463;20460;20464;20457;0;46;2019-03-15 12:47:00;2019-03-15 12:47:59
20458;20460;20468;20458;0;134;2019-03-15 12:48:00;2019-03-15 12:48:59
20458;20453;20459;20453;0;185;2019-03-15 12:49:00;2019-03-15 12:49:59
20455;20457;20464;20454;0;211;2019-03-15 12:50:00;2019-03-15 12:50:59
20459;20460;20461;20459;0;66;2019-03-15 12:51:00;2019-03-15 12:51:59
20461;20475;20477;20460;0;698;2019-03-15 12:52:00;2019-03-15 12:52:59
20476;20472;20477;20469;0;286;2019-03-15 12:53:00;2019-03-15 12:53:59
20473;20475;20480;20473;0;328;2019-03-15 12:54:00;2019-03-15 12:54:59
20476;20470;20479;20470;0;474;2019-03-15 12:55:00;2019-03-15 12:55:59
20471;20465;20471;20464;0;398;2019-03-15 12:56:00;2019-03-15 12:56:59
20465;20459;20465;20457;0;335;2019-03-15 12:57:00;2019-03-15 12:57:59
20459;20456;20461;20455;0;246;2019-03-15 12:58:00;2019-03-15 12:58:59
20456;20450;20458;20450;0;239;2019-03-15 12:59:00;2019-03-15 12:59:59
20451;20443;20453;20439;0;738;2019-03-15 13:00:00;2019-03-15 13:00:59
20442;20450;20452;20442;0;573;2019-03-15 13:01:00;2019-03-15 13:01:59
20450;20442;20450;20437;0;279;2019-03-15 13:02:00;2019-03-15 13:02:59
20442;20441;20448;20438;0;270;2019-03-15 13:03:00;2019-03-15 13:03:59
20439;20438;20449;20437;0;268;2019-03-15 13:04:00;2019-03-15 13:04:59
20440;20440;20450;20438;0;412;2019-03-15 13:05:00;2019-03-15 13:05:59
20442;20450;20451;20439;0;824;2019-03-15 13:06:00;2019-03-15 13:06:59
20452;20453;20459;20446;0;652;2019-03-15 13:07:00;2019-03-15 13:07:59
20453;20442;20453;20437;0;986;2019-03-15 13:08:00;2019-03-15 13:08:59
20444;20450;20455;20441;0;291;2019-03-15 13:09:00;2019-03-15 13:09:59
20449;20446;20450;20445;0;129;2019-03-15 13:10:00;2019-03-15 13:10:59
20444;20441;20449;20441;0;154;2019-03-15 13:11:00;2019-03-15 13:11:59
20441;20445;20445;20438;0;155;2019-03-15 13:12:00;2019-03-15 13:12:59
20444;20443;20447;20438;0;190;2019-03-15 13:13:00;2019-03-15 13:13:59
20441;20433;20441;20432;0;678;2019-03-15 13:14:00;2019-03-15 13:14:59
20436;20430;20438;20428;0;457;2019-03-15 13:15:00;2019-03-15 13:15:59
20433;20424;20433;20422;0;404;2019-03-15 13:16:00;2019-03-15 13:16:59
20426;20419;20429;20408;0;2339;2019-03-15 13:17:00;2019-03-15 13:17:59
20419;20421;20423;20414;0;434;2019-03-15 13:18:00;2019-03-15 13:18:59
20422;20422;20422;20419;0;199;2019-03-15 13:19:00;2019-03-15 13:19:59
20422;20430;20432;20422;0;743;2019-03-15 13:20:00;2019-03-15 13:20:59
20431;20427;20431;20424;0;125;2019-03-15 13:21:00;2019-03-15 13:21:59
20429;20430;20434;20427;0;328;2019-03-15 13:22:00;2019-03-15 13:22:59
20431;20431;20433;20429;0;184;2019-03-15 13:23:00;2019-03-15 13:23:59
20432;20433;20433;20429;0;74;2019-03-15 13:24:00;2019-03-15 13:24:59
20434;20435;20440;20431;0;398;2019-03-15 13:25:00;2019-03-15 13:25:59
20436;20438;20438;20435;0;64;2019-03-15 13:26:00;2019-03-15 13:26:59
20439;20447;20449;20438;0;416;2019-03-15 13:27:00;2019-03-15 13:27:59
20447;20444;20449;20441;0;260;2019-03-15 13:28:00;2019-03-15 13:28:59
20441;20442;20445;20438;0;231;2019-03-15 13:29:00;2019-03-15 13:29:59
20445;20439;20449;20437;0;316;2019-03-15 13:30:00;2019-03-15 13:30:59
20440;20436;20441;20432;0;428;2019-03-15 13:31:00;2019-03-15 13:31:59
20436;20427;20437;20426;0;610;2019-03-15 13:32:00;2019-03-15 13:32:59
20426;20417;20426;20416;0;799;2019-03-15 13:33:00;2019-03-15 13:33:59
20417;20430;20436;20416;0;670;2019-03-15 13:34:00;2019-03-15 13:34:59
20428;20419;20428;20418;0;232;2019-03-15 13:35:00;2019-03-15 13:35:59
20419;20418;20420;20414;0;332;2019-03-15 13:36:00;2019-03-15 13:36:59
20419;20433;20433;20419;0;176;2019-03-15 13:37:00;2019-03-15 13:37:59
20430;20427;20430;20423;0;134;2019-03-15 13:38:00;2019-03-15 13:38:59
20423;20427;20431;20423;0;107;2019-03-15 13:39:00;2019-03-15 13:39:59
20430;20423;20435;20423;0;186;2019-03-15 13:40:00;2019-03-15 13:40:59
20424;20424;20432;20413;0;977;2019-03-15 13:41:00;2019-03-15 13:41:59
20423;20420;20426;20420;0;124;2019-03-15 13:42:00;2019-03-15 13:42:59
20420;20417;20422;20416;0;250;2019-03-15 13:43:00;2019-03-15 13:43:59
20420;20426;20426;20417;0;221;2019-03-15 13:44:00;2019-03-15 13:44:59
20424;20424;20424;20419;0;126;2019-03-15 13:45:00;2019-03-15 13:45:59
20425;20423;20426;20420;0;175;2019-03-15 13:46:00;2019-03-15 13:46:59
20421;20422;20427;20420;0;169;2019-03-15 13:47:00;2019-03-15 13:47:59
20425;20428;20429;20422;0;167;2019-03-15 13:48:00;2019-03-15 13:48:59
20425;20437;20437;20421;0;336;2019-03-15 13:49:00;2019-03-15 13:49:59
20437;20432;20437;20426;0;220;2019-03-15 13:50:00;2019-03-15 13:50:59
20434;20434;20437;20431;0;273;2019-03-15 13:51:00;2019-03-15 13:51:59
20433;20435;20435;20428;0;220;2019-03-15 13:52:00;2019-03-15 13:52:59
20434;20440;20442;20433;0;618;2019-03-15 13:53:00;2019-03-15 13:53:59
20438;20445;20445;20437;0;379;2019-03-15 13:54:00;2019-03-15 13:54:59
20442;20434;20446;20433;0;315;2019-03-15 13:55:00;2019-03-15 13:55:59
20436;20435;20438;20432;0;26;2019-03-15 13:56:00;2019-03-15 13:56:59
20437;20438;20438;20435;0;55;2019-03-15 13:57:00;2019-03-15 13:57:59
20438;20440;20440;20438;0;62;2019-03-15 13:58:00;2019-03-15 13:58:59
20438;20436;20438;20429;0;416;2019-03-15 13:59:00;2019-03-15 13:59:59
20436;20449;20452;20431;0;790;2019-03-15 14:05:00;2019-03-15 14:05:59
20447;20463;20465;20445;0;1529;2019-03-15 14:06:00;2019-03-15 14:06:59
20460;20457;20461;20455;0;360;2019-03-15 14:07:00;2019-03-15 14:07:59
20456;20453;20457;20447;0;380;2019-03-15 14:08:00;2019-03-15 14:08:59
20450;20454;20454;20449;0;66;2019-03-15 14:09:00;2019-03-15 14:09:59
20454;20450;20460;20450;0;625;2019-03-15 14:10:00;2019-03-15 14:10:59
20452;20452;20454;20449;0;273;2019-03-15 14:11:00;2019-03-15 14:11:59
20452;20455;20457;20452;0;79;2019-03-15 14:12:00;2019-03-15 14:12:59
20455;20460;20460;20455;0;97;2019-03-15 14:13:00;2019-03-15 14:13:59
20457;20456;20460;20453;0;73;2019-03-15 14:14:00;2019-03-15 14:14:59
20456;20456;20464;20456;0;232;2019-03-15 14:15:00;2019-03-15 14:15:59
20456;20460;20464;20456;0;371;2019-03-15 14:16:00;2019-03-15 14:16:59
20460;20454;20469;20451;0;2072;2019-03-15 14:17:00;2019-03-15 14:17:59
20453;20443;20454;20443;0;410;2019-03-15 14:18:00;2019-03-15 14:18:59
20443;20442;20448;20441;0;258;2019-03-15 14:19:00;2019-03-15 14:19:59
20444;20442;20451;20441;0;407;2019-03-15 14:20:00;2019-03-15 14:20:59
20442;20440;20444;20440;0;206;2019-03-15 14:21:00;2019-03-15 14:21:59
20442;20441;20446;20440;0;70;2019-03-15 14:22:00;2019-03-15 14:22:59
20441;20435;20443;20433;0;240;2019-03-15 14:23:00;2019-03-15 14:23:59
20435;20441;20441;20435;0;65;2019-03-15 14:24:00;2019-03-15 14:24:59
20442;20441;20449;20440;0;281;2019-03-15 14:25:00;2019-03-15 14:25:59
20440;20427;20440;20422;0;746;2019-03-15 14:26:00;2019-03-15 14:26:59
20426;20439;20441;20426;0;278;2019-03-15 14:27:00;2019-03-15 14:27:59
20438;20445;20445;20435;0;217;2019-03-15 14:28:00;2019-03-15 14:28:59
20442;20444;20445;20440;0;43;2019-03-15 14:29:00;2019-03-15 14:29:59
20442;20442;20445;20438;0;338;2019-03-15 14:30:00;2019-03-15 14:30:59
20443;20450;20453;20441;0;507;2019-03-15 14:31:00;2019-03-15 14:31:59
20449;20453;20459;20447;0;224;2019-03-15 14:32:00;2019-03-15 14:32:59
20453;20450;20455;20450;0;29;2019-03-15 14:33:00;2019-03-15 14:33:59
20450;20448;20453;20448;0;414;2019-03-15 14:34:00;2019-03-15 14:34:59
20448;20452;20455;20446;0;177;2019-03-15 14:35:00;2019-03-15 14:35:59
20450;20448;20450;20448;0;20;2019-03-15 14:36:00;2019-03-15 14:36:59
20448;20444;20450;20444;0;122;2019-03-15 14:37:00;2019-03-15 14:37:59
20446;20448;20448;20444;0;58;2019-03-15 14:38:00;2019-03-15 14:38:59
20446;20448;20448;20446;0;8;2019-03-15 14:39:00;2019-03-15 14:39:59
20448;20448;20452;20444;0;228;2019-03-15 14:40:00;2019-03-15 14:40:59
20448;20451;20451;20448;0;56;2019-03-15 14:41:00;2019-03-15 14:41:59
20448;20452;20452;20447;0;118;2019-03-15 14:42:00;2019-03-15 14:42:59
20450;20449;20451;20449;0;101;2019-03-15 14:43:00;2019-03-15 14:43:59
20448;20448;20450;20448;0;6;2019-03-15 14:44:00;2019-03-15 14:44:59
20450;20454;20454;20448;0;125;2019-03-15 14:45:00;2019-03-15 14:45:59
20452;20458;20458;20452;0;99;2019-03-15 14:46:00;2019-03-15 14:46:59
20458;20464;20465;20455;0;309;2019-03-15 14:47:00;2019-03-15 14:47:59
20464;20455;20464;20455;0;248;2019-03-15 14:48:00;2019-03-15 14:48:59
20455;20454;20456;20451;0;141;2019-03-15 14:49:00;2019-03-15 14:49:59
20454;20456;20458;20454;0;95;2019-03-15 14:50:00;2019-03-15 14:50:59
20456;20454;20456;20454;0;24;2019-03-15 14:51:00;2019-03-15 14:51:59
20454;20452;20454;20449;0;215;2019-03-15 14:52:00;2019-03-15 14:52:59
20450;20450;20452;20450;0;24;2019-03-15 14:53:00;2019-03-15 14:53:59
20451;20444;20451;20442;0;112;2019-03-15 14:54:00;2019-03-15 14:54:59
20445;20449;20449;20445;0;83;2019-03-15 14:55:00;2019-03-15 14:55:59
20450;20457;20458;20448;0;363;2019-03-15 14:56:00;2019-03-15 14:56:59
20458;20453;20458;20453;0;51;2019-03-15 14:57:00;2019-03-15 14:57:59
20453;20456;20459;20453;0;45;2019-03-15 14:58:00;2019-03-15 14:58:59
20457;20454;20462;20453;0;388;2019-03-15 14:59:00;2019-03-15 14:59:59
20456;20452;20457;20446;0;305;2019-03-15 15:00:00;2019-03-15 15:00:59
20452;20447;20454;20447;0;159;2019-03-15 15:01:00;2019-03-15 15:01:59
20450;20451;20455;20449;0;299;2019-03-15 15:02:00;2019-03-15 15:02:59
20454;20456;20457;20448;0;141;2019-03-15 15:03:00;2019-03-15 15:03:59
20459;20468;20468;20457;0;528;2019-03-15 15:04:00;2019-03-15 15:04:59
20468;20469;20476;20464;0;1516;2019-03-15 15:05:00;2019-03-15 15:05:59
20469;20466;20470;20466;0;131;2019-03-15 15:06:00;2019-03-15 15:06:59
20466;20465;20468;20465;0;128;2019-03-15 15:07:00;2019-03-15 15:07:59
20464;20468;20469;20463;0;279;2019-03-15 15:08:00;2019-03-15 15:08:59
20467;20468;20470;20466;0;307;2019-03-15 15:09:00;2019-03-15 15:09:59
20470;20467;20473;20466;0;308;2019-03-15 15:10:00;2019-03-15 15:10:59
20466;20468;20469;20465;0;119;2019-03-15 15:11:00;2019-03-15 15:11:59
20466;20465;20466;20463;0;83;2019-03-15 15:12:00;2019-03-15 15:12:59
20463;20465;20465;20463;0;288;2019-03-15 15:13:00;2019-03-15 15:13:59
20464;20466;20470;20464;0;186;2019-03-15 15:14:00;2019-03-15 15:14:59
20465;20464;20468;20462;0;262;2019-03-15 15:15:00;2019-03-15 15:15:59
20462;20461;20465;20458;0;599;2019-03-15 15:16:00;2019-03-15 15:16:59
20461;20467;20474;20461;0;736;2019-03-15 15:17:00;2019-03-15 15:17:59
20467;20469;20471;20466;0;139;2019-03-15 15:18:00;2019-03-15 15:18:59
20469;20472;20473;20469;0;194;2019-03-15 15:19:00;2019-03-15 15:19:59
20472;20475;20475;20472;0;457;2019-03-15 15:20:00;2019-03-15 15:20:59
20473;20478;20478;20472;0;603;2019-03-15 15:21:00;2019-03-15 15:21:59
20476;20479;20488;20474;0;1413;2019-03-15 15:22:00;2019-03-15 15:22:59
20478;20483;20489;20477;0;1096;2019-03-15 15:23:00;2019-03-15 15:23:59
20481;20478;20485;20476;0;523;2019-03-15 15:24:00;2019-03-15 15:24:59
20477;20484;20484;20477;0;380;2019-03-15 15:25:00;2019-03-15 15:25:59
20481;20476;20485;20476;0;237;2019-03-15 15:26:00;2019-03-15 15:26:59
20476;20479;20480;20473;0;243;2019-03-15 15:27:00;2019-03-15 15:27:59
20475;20485;20485;20475;0;539;2019-03-15 15:28:00;2019-03-15 15:28:59
20483;20485;20493;20479;0;1181;2019-03-15 15:29:00;2019-03-15 15:29:59
20483;20493;20498;20483;0;1046;2019-03-15 15:30:00;2019-03-15 15:30:59
20494;20500;20502;20491;0;823;2019-03-15 15:31:00;2019-03-15 15:31:59
20498;20499;20503;20496;0;660;2019-03-15 15:32:00;2019-03-15 15:32:59
20497;20500;20501;20497;0;261;2019-03-15 15:33:00;2019-03-15 15:33:59
20500;20500;20502;20496;0;1138;2019-03-15 15:34:00;2019-03-15 15:34:59
20499;20493;20502;20493;0;3049;2019-03-15 15:35:00;2019-03-15 15:35:59
