open;close;high;low;value;volume;begin;end
20662;20671;20671;20662;0;754;2019-03-20 10:42:00;2019-03-20 10:42:59
20672;20670;20673;20668;0;521;2019-03-20 10:43:00;2019-03-20 10:43:59
20670;20671;20674;20669;0;444;2019-03-20 10:44:00;2019-03-20 10:44:59
20672;20667;20674;20661;0;1685;2019-03-20 10:45:00;2019-03-20 10:45:59
20665;20669;20670;20662;0;264;2019-03-20 10:46:00;2019-03-20 10:46:59
20670;20677;20683;20670;0;934;2019-03-20 10:47:00;2019-03-20 10:47:59
20677;20684;20685;20677;0;441;2019-03-20 10:48:00;2019-03-20 10:48:59
20683;20679;20686;20679;0;1550;2019-03-20 10:49:00;2019-03-20 10:49:59
20681;20677;20681;20674;0;1312;2019-03-20 10:50:00;2019-03-20 10:50:59
20677;20665;20679;20662;0;1084;2019-03-20 10:51:00;2019-03-20 10:51:59
20665;20674;20678;20662;0;413;2019-03-20 10:52:00;2019-03-20 10:52:59
20674;20683;20685;20674;0;262;2019-03-20 10:53:00;2019-03-20 10:53:59
20684;20692;20695;20684;0;726;2019-03-20 10:54:00;2019-03-20 10:54:59
20690;20695;20696;20690;0;511;2019-03-20 10:55:00;2019-03-20 10:55:59
20695;20686;20696;20686;0;477;2019-03-20 10:56:00;2019-03-20 10:56:59
20686;20685;20688;20682;0;429;2019-03-20 10:57:00;2019-03-20 10:57:59
20685;20690;20694;20684;0;395;2019-03-20 10:58:00;2019-03-20 10:58:59
20690;20672;20690;20668;0;738;2019-03-20 10:59:00;2019-03-20 10:59:59
20673;20668;20684;20659;0;988;2019-03-20 11:00:00;2019-03-20 11:00:59
20667;20657;20669;20655;0;414;2019-03-20 11:01:00;2019-03-20 11:01:59
20660;20665;20665;20653;0;872;2019-03-20 11:02:00;2019-03-20 11:02:59
20664;20660;20669;20658;0;279;2019-03-20 11:03:00;2019-03-20 11:03:59
20663;20670;20670;20659;0;201;2019-03-20 11:04:00;2019-03-20 11:04:59
20670;20660;20670;20660;0;480;2019-03-20 11:05:00;2019-03-20 11:05:59
20660;20659;20664;20654;0;494;2019-03-20 11:06:00;2019-03-20 11:06:59
20659;20668;20669;20654;0;436;2019-03-20 11:07:00;2019-03-20 11:07:59
20668;20676;20676;20660;0;344;2019-03-20 11:08:00;2019-03-20 11:08:59
20676;20689;20691;20673;0;723;2019-03-20 11:09:00;2019-03-20 11:09:59
20686;20691;20700;20686;0;846;2019-03-20 11:10:00;2019-03-20 11:10:59
20691;20698;20698;20691;0;216;2019-03-20 11:11:00;2019-03-20 11:11:59
20698;20695;20698;20692;0;241;2019-03-20 11:12:00;2019-03-20 11:12:59
20695;20699;20699;20694;0;162;2019-03-20 11:13:00;2019-03-20 11:13:59
20697;20703;20705;20693;0;381;2019-03-20 11:14:00;2019-03-20 11:14:59
20701;20705;20707;20700;0;576;2019-03-20 11:15:00;2019-03-20 11:15:59
20706;20730;20735;20705;0;3507;2019-03-20 11:16:00;2019-03-20 11:16:59
20730;20725;20732;20724;0;1290;2019-03-20 11:17:00;2019-03-20 11:17:59
20726;20724;20726;20714;0;808;2019-03-20 11:18:00;2019-03-20 11:18:59
20724;20720;20725;20716;0;167;2019-03-20 11:19:00;2019-03-20 11:19:59
20721;20723;20724;20714;0;278;2019-03-20 11:20:00;2019-03-20 11:20:59
20722;20705;20722;20700;0;474;2019-03-20 11:21:00;2019-03-20 11:21:59
20705;20680;20709;20677;0;1396;2019-03-20 11:22:00;2019-03-20 11:22:59
20680;20691;20691;20680;0;199;2019-03-20 11:23:00;2019-03-20 11:23:59
20690;20688;20690;20685;0;61;2019-03-20 11:24:00;2019-03-20 11:24:59
20685;20681;20687;20673;0;716;2019-03-20 11:25:00;2019-03-20 11:25:59
20681;20682;20686;20679;0;470;2019-03-20 11:26:00;2019-03-20 11:26:59
20685;20692;20696;20685;0;294;2019-03-20 11:27:00;2019-03-20 11:27:59
20690;20692;20694;20689;0;92;2019-03-20 11:28:00;2019-03-20 11:28:59
20692;20697;20699;20692;0;524;2019-03-20 11:29:00;2019-03-20 11:29:59
20697;20691;20698;20688;0;379;2019-03-20 11:30:00;2019-03-20 11:30:59
20694;20709;20712;20691;0;1079;2019-03-20 11:31:00;2019-03-20 11:31:59
20711;20708;20714;20708;0;117;2019-03-20 11:32:00;2019-03-20 11:32:59
20708;20723;20723;20706;0;360;2019-03-20 11:33:00;2019-03-20 11:33:59
20723;20730;20730;20717;0;286;2019-03-20 11:34:00;2019-03-20 11:34:59
20730;20731;20749;20729;0;1760;2019-03-20 11:35:00;2019-03-20 11:35:59
20733;20732;20736;20729;0;343;2019-03-20 11:36:00;2019-03-20 11:36:59
20733;20721;20733;20721;0;312;2019-03-20 11:37:00;2019-03-20 11:37:59
20721;20724;20724;20716;0;313;2019-03-20 11:38:00;2019-03-20 11:38:59
20725;20718;20725;20718;0;164;2019-03-20 11:39:00;2019-03-20 11:39:59
20719;20710;20723;20708;0;783;2019-03-20 11:40:00;2019-03-20 11:40:59
20711;20698;20714;20696;0;759;2019-03-20 11:41:00;2019-03-20 11:41:59
20701;20701;20706;20698;0;180;2019-03-20 11:42:00;2019-03-20 11:42:59
20706;20717;20717;20703;0;245;2019-03-20 11:43:00;2019-03-20 11:43:59
20716;20717;20720;20713;0;221;2019-03-20 11:44:00;2019-03-20 11:44:59
20717;20713;20717;20704;0;490;2019-03-20 11:45:00;2019-03-20 11:45:59
20713;20707;20714;20699;0;777;2019-03-20 11:46:00;2019-03-20 11:46:59
20706;20708;20715;20704;0;185;2019-03-20 11:47:00;2019-03-20 11:47:59
20707;20713;20713;20699;0;183;2019-03-20 11:48:00;2019-03-20 11:48:59
20715;20710;20730;20709;0;551;2019-03-20 11:49:00;2019-03-20 11:49:59
20711;20715;20716;20707;0;231;2019-03-20 11:50:00;2019-03-20 11:50:59
20716;20719;20720;20714;0;147;2019-03-20 11:51:00;2019-03-20 11:51:59
20719;20722;20728;20718;0;369;2019-03-20 11:52:00;2019-03-20 11:52:59
20720;20723;20728;20718;0;355;2019-03-20 11:53:00;2019-03-20 11:53:59
20720;20712;20722;20711;0;448;2019-03-20 11:54:00;2019-03-20 11:54:59
20714;20717;20725;20713;0;252;2019-03-20 11:55:00;2019-03-20 11:55:59
20719;20723;20723;20714;0;237;2019-03-20 11:56:00;2019-03-20 11:56:59
20720;20719;20724;20712;0;523;2019-03-20 11:57:00;2019-03-20 11:57:59
20720;20708;20720;20704;0;492;2019-03-20 11:58:00;2019-03-20 11:58:59
20708;20704;20717;20702;0;994;2019-03-20 11:59:00;2019-03-20 11:59:59
20708;20710;20731;20704;0;2256;2019-03-20 12:00:00;2019-03-20 12:00:59
20710;20706;20727;20705;0;478;2019-03-20 12:01:00;2019-03-20 12:01:59
20707;20694;20709;20693;0;451;2019-03-20 12:02:00;2019-03-20 12:02:59
20694;20700;20712;20692;0;500;2019-03-20 12:03:00;2019-03-20 12:03:59
20702;20694;20707;20694;0;181;2019-03-20 12:04:00;2019-03-20 12:04:59
20693;20699;20699;20683;0;884;2019-03-20 12:05:00;2019-03-20 12:05:59
20695;20700;20700;20690;0;129;2019-03-20 12:06:00;2019-03-20 12:06:59
20701;20693;20702;20692;0;323;2019-03-20 12:07:00;2019-03-20 12:07:59
20700;20700;20705;20698;0;364;2019-03-20 12:08:00;2019-03-20 12:08:59
20700;20711;20711;20696;0;793;2019-03-20 12:09:00;2019-03-20 12:09:59
20711;20702;20711;20700;0;485;2019-03-20 12:10:00;2019-03-20 12:10:59
20701;20711;20711;20697;0;264;2019-03-20 12:11:00;2019-03-20 12:11:59
20706;20711;20713;20706;0;120;2019-03-20 12:12:00;2019-03-20 12:12:59
20709;20710;20710;20703;0;185;2019-03-20 12:13:00;2019-03-20 12:13:59
20707;20703;20715;20698;0;221;2019-03-20 12:14:00;2019-03-20 12:14:59
20705;20718;20720;20697;0;303;2019-03-20 12:15:00;2019-03-20 12:15:59
20716;20711;20717;20711;0;80;2019-03-20 12:16:00;2019-03-20 12:16:59
20710;20720;20723;20708;0;389;2019-03-20 12:17:00;2019-03-20 12:17:59
20715;20720;20720;20704;0;161;2019-03-20 12:18:00;2019-03-20 12:18:59
20718;20722;20723;20718;0;78;2019-03-20 12:19:00;2019-03-20 12:19:59
20723;20729;20730;20720;0;292;2019-03-20 12:20:00;2019-03-20 12:20:59
20725;20733;20736;20725;0;404;2019-03-20 12:21:00;2019-03-20 12:21:59
20731;20732;20736;20729;0;155;2019-03-20 12:22:00;2019-03-20 12:22:59
20732;20711;20733;20710;0;776;2019-03-20 12:23:00;2019-03-20 12:23:59
20710;20718;20721;20707;0;185;2019-03-20 12:24:00;2019-03-20 12:24:59
20717;20718;20718;20709;0;325;2019-03-20 12:25:00;2019-03-20 12:25:59
20713;20725;20730;20710;0;166;2019-03-20 12:26:00;2019-03-20 12:26:59
20726;20730;20730;20720;0;101;2019-03-20 12:27:00;2019-03-20 12:27:59
20728;20735;20740;20724;0;473;2019-03-20 12:28:00;2019-03-20 12:28:59
20739;20750;20750;20728;0;1177;2019-03-20 12:29:00;2019-03-20 12:29:59
20750;20743;20757;20742;0;1483;2019-03-20 12:30:00;2019-03-20 12:30:59
20744;20748;20748;20737;0;293;2019-03-20 12:31:00;2019-03-20 12:31:59
20748;20743;20748;20737;0;181;2019-03-20 12:32:00;2019-03-20 12:32:59
20740;20736;20741;20736;0;164;2019-03-20 12:33:00;2019-03-20 12:33:59
20736;20743;20751;20734;0;550;2019-03-20 12:34:00;2019-03-20 12:34:59
20745;20729;20745;20729;0;790;2019-03-20 12:35:00;2019-03-20 12:35:59
20729;20730;20733;20726;0;274;2019-03-20 12:36:00;2019-03-20 12:36:59
20728;20733;20737;20725;0;129;2019-03-20 12:37:00;2019-03-20 12:37:59
20734;20737;20738;20733;0;119;2019-03-20 12:38:00;2019-03-20 12:38:59
20737;20743;20745;20735;0;102;2019-03-20 12:39:00;2019-03-20 12:39:59
20745;20750;20750;20743;0;144;2019-03-20 12:40:00;2019-03-20 12:40:59
20750;20742;20752;20739;0;140;2019-03-20 12:41:00;2019-03-20 12:41:59
20741;20742;20744;20740;0;206;2019-03-20 12:42:00;2019-03-20 12:42:59
20742;20747;20747;20740;0;210;2019-03-20 12:43:00;2019-03-20 12:43:59
20744;20744;20749;20742;0;80;2019-03-20 12:44:00;2019-03-20 12:44:59
20745;20750;20754;20745;0;261;2019-03-20 12:45:00;2019-03-20 12:45:59
20750;20746;20750;20745;0;28;2019-03-20 12:46:00;2019-03-20 12:46:59
20748;20762;20771;20747;0;988;2019-03-20 12:47:00;2019-03-20 12:47:59
20763;20767;20773;20761;0;197;2019-03-20 12:48:00;2019-03-20 12:48:59
20770;20776;20779;20768;0;354;2019-03-20 12:49:00;2019-03-20 12:49:59
20776;20772;20780;20770;0;237;2019-03-20 12:50:00;2019-03-20 12:50:59
20771;20773;20780;20771;0;229;2019-03-20 12:51:00;2019-03-20 12:51:59
20772;20786;20787;20772;0;1337;2019-03-20 12:52:00;2019-03-20 12:52:59
20787;20776;20788;20774;0;278;2019-03-20 12:53:00;2019-03-20 12:53:59
20774;20777;20777;20772;0;124;2019-03-20 12:54:00;2019-03-20 12:54:59
20776;20778;20779;20775;0;118;2019-03-20 12:55:00;2019-03-20 12:55:59
20778;20773;20779;20770;0;202;2019-03-20 12:56:00;2019-03-20 12:56:59
20773;20770;20773;20765;0;278;2019-03-20 12:57:00;2019-03-20 12:57:59
20771;20770;20774;20768;0;50;2019-03-20 12:58:00;2019-03-20 12:58:59
20768;20766;20770;20763;0;141;2019-03-20 12:59:00;2019-03-20 12:59:59
20765;20767;20771;20764;0;108;2019-03-20 13:00:00;2019-03-20 13:00:59
20768;20760;20771;20759;0;120;2019-03-20 13:01:00;2019-03-20 13:01:59
20763;20748;20764;20748;0;734;2019-03-20 13:02:00;2019-03-20 13:02:59
20748;20752;20753;20745;0;449;2019-03-20 13:03:00;2019-03-20 13:03:59
20754;20763;20767;20753;0;319;2019-03-20 13:04:00;2019-03-20 13:04:59
20766;20768;20772;20763;0;428;2019-03-20 13:05:00;2019-03-20 13:05:59
20771;20763;20776;20763;0;457;2019-03-20 13:06:00;2019-03-20 13:06:59
20767;20771;20778;20767;0;382;2019-03-20 13:07:00;2019-03-20 13:07:59
20774;20767;20774;20765;0;161;2019-03-20 13:08:00;2019-03-20 13:08:59
20766;20772;20775;20762;0;445;2019-03-20 13:09:00;2019-03-20 13:09:59
20774;20777;20777;20772;0;110;2019-03-20 13:10:00;2019-03-20 13:10:59
20776;20771;20776;20771;0;184;2019-03-20 13:11:00;2019-03-20 13:11:59
20775;20775;20780;20775;0;131;2019-03-20 13:12:00;2019-03-20 13:12:59
20776;20778;20780;20776;0;191;2019-03-20 13:13:00;2019-03-20 13:13:59
20779;20778;20779;20777;0;137;2019-03-20 13:14:00;2019-03-20 13:14:59
20778;20774;20780;20773;0;313;2019-03-20 13:15:00;2019-03-20 13:15:59
20776;20765;20779;20765;0;217;2019-03-20 13:16:00;2019-03-20 13:16:59
20767;20766;20774;20761;0;265;2019-03-20 13:17:00;2019-03-20 13:17:59
20765;20765;20765;20756;0;209;2019-03-20 13:18:00;2019-03-20 13:18:59
20766;20766;20769;20760;0;378;2019-03-20 13:19:00;2019-03-20 13:19:59
20767;20769;20769;20760;0;103;2019-03-20 13:20:00;2019-03-20 13:20:59
20771;20777;20780;20766;0;211;2019-03-20 13:21:00;2019-03-20 13:21:59
20777;20775;20779;20773;0;195;2019-03-20 13:22:00;2019-03-20 13:22:59
20777;20776;20781;20776;0;263;2019-03-20 13:23:00;2019-03-20 13:23:59
20778;20775;20779;20772;0;84;2019-03-20 13:24:00;2019-03-20 13:24:59
20775;20774;20775;20771;0;37;2019-03-20 13:25:00;2019-03-20 13:25:59
20772;20775;20777;20772;0;112;2019-03-20 13:26:00;2019-03-20 13:26:59
20775;20773;20782;20769;0;201;2019-03-20 13:27:00;2019-03-20 13:27:59
20773;20770;20775;20769;0;40;2019-03-20 13:28:00;2019-03-20 13:28:59
20770;20777;20777;20769;0;56;2019-03-20 13:29:00;2019-03-20 13:29:59
20777;20774;20777;20771;0;211;2019-03-20 13:30:00;2019-03-20 13:30:59
20775;20767;20775;20767;0;173;2019-03-20 13:31:00;2019-03-20 13:31:59
20770;20768;20772;20768;0;118;2019-03-20 13:32:00;2019-03-20 13:32:59
20769;20767;20770;20765;0;176;2019-03-20 13:33:00;2019-03-20 13:33:59
20769;20766;20772;20762;0;187;2019-03-20 13:34:00;2019-03-20 13:34:59
20767;20761;20767;20761;0;349;2019-03-20 13:35:00;2019-03-20 13:35:59
20763;20758;20763;20754;0;675;2019-03-20 13:36:00;2019-03-20 13:36:59
20759;20746;20759;20746;0;441;2019-03-20 13:37:00;2019-03-20 13:37:59
20748;20751;20757;20748;0;545;2019-03-20 13:38:00;2019-03-20 13:38:59
20754;20760;20760;20754;0;144;2019-03-20 13:39:00;2019-03-20 13:39:59
20760;20758;20760;20755;0;147;2019-03-20 13:40:00;2019-03-20 13:40:59
20755;20756;20759;20754;0;263;2019-03-20 13:41:00;2019-03-20 13:41:59
20756;20769;20770;20754;0;774;2019-03-20 13:42:00;2019-03-20 13:42:59
20768;20771;20771;20762;0;361;2019-03-20 13:43:00;2019-03-20 13:43:59
20767;20771;20774;20764;0;170;2019-03-20 13:44:00;2019-03-20 13:44:59
20772;20762;20773;20761;0;934;2019-03-20 13:45:00;2019-03-20 13:45:59
20763;20764;20774;20763;0;454;2019-03-20 13:46:00;2019-03-20 13:46:59
20764;20764;20769;20759;0;625;2019-03-20 13:47:00;2019-03-20 13:47:59
20766;20765;20769;20759;0;751;2019-03-20 13:48:00;2019-03-20 13:48:59
20768;20770;20772;20762;0;306;2019-03-20 13:49:00;2019-03-20 13:49:59
20770;20772;20772;20768;0;133;2019-03-20 13:50:00;2019-03-20 13:50:59
20772;20768;20772;20765;0;852;2019-03-20 13:51:00;2019-03-20 13:51:59
20768;20779;20780;20768;0;790;2019-03-20 13:52:00;2019-03-20 13:52:59
20778;20772;20780;20772;0;168;2019-03-20 13:53:00;2019-03-20 13:53:59
20778;20775;20780;20775;0;158;2019-03-20 13:54:00;2019-03-20 13:54:59
20778;20781;20781;20773;0;344;2019-03-20 13:55:00;2019-03-20 13:55:59
20779;20775;20779;20772;0;404;2019-03-20 13:56:00;2019-03-20 13:56:59
20773;20780;20780;20772;0;78;2019-03-20 13:57:00;2019-03-20 13:57:59
20775;20784;20786;20770;0;572;2019-03-20 13:58:00;2019-03-20 13:58:59
20786;20787;20792;20785;0;912;2019-03-20 13:59:00;2019-03-20 13:59:59
20787;20802;20807;20780;0;1403;2019-03-20 14:05:00;2019-03-20 14:05:59
20800;20823;20832;20800;0;5844;2019-03-20 14:06:00;2019-03-20 14:06:59
20825;20834;20835;20823;0;1070;2019-03-20 14:07:00;2019-03-20 14:07:59
20834;20835;20836;20823;0;1654;2019-03-20 14:08:00;2019-03-20 14:08:59
20835;20865;20876;20833;0;7745;2019-03-20 14:09:00;2019-03-20 14:09:59
20868;20883;20891;20868;0;5139;2019-03-20 14:10:00;2019-03-20 14:10:59
20885;20896;20898;20882;0;1723;2019-03-20 14:11:00;2019-03-20 14:11:59
20895;20896;20918;20894;0;4891;2019-03-20 14:12:00;2019-03-20 14:12:59
20899;20889;20904;20874;0;2778;2019-03-20 14:13:00;2019-03-20 14:13:59
20889;20893;20900;20884;0;4467;2019-03-20 14:14:00;2019-03-20 14:14:59
20893;20914;20918;20893;0;2793;2019-03-20 14:15:00;2019-03-20 14:15:59
20916;20912;20919;20904;0;1863;2019-03-20 14:16:00;2019-03-20 14:16:59
20910;20897;20913;20896;0;3125;2019-03-20 14:17:00;2019-03-20 14:17:59
20900;20904;20908;20898;0;1094;2019-03-20 14:18:00;2019-03-20 14:18:59
20907;20913;20919;20906;0;1629;2019-03-20 14:19:00;2019-03-20 14:19:59
20915;20927;20929;20915;0;3171;2019-03-20 14:20:00;2019-03-20 14:20:59
20927;20913;20929;20912;0;1798;2019-03-20 14:21:00;2019-03-20 14:21:59
20915;20918;20922;20912;0;843;2019-03-20 14:22:00;2019-03-20 14:22:59
20918;20917;20923;20913;0;821;2019-03-20 14:23:00;2019-03-20 14:23:59
20917;20912;20918;20909;0;929;2019-03-20 14:24:00;2019-03-20 14:24:59
20912;20904;20913;20902;0;958;2019-03-20 14:25:00;2019-03-20 14:25:59
20904;20894;20904;20893;0;1587;2019-03-20 14:26:00;2019-03-20 14:26:59
20895;20895;20896;20891;0;209;2019-03-20 14:27:00;2019-03-20 14:27:59
20896;20895;20898;20892;0;227;2019-03-20 14:28:00;2019-03-20 14:28:59
20895;20901;20901;20895;0;58;2019-03-20 14:29:00;2019-03-20 14:29:59
20898;20907;20908;20897;0;423;2019-03-20 14:30:00;2019-03-20 14:30:59
20905;20902;20907;20900;0;135;2019-03-20 14:31:00;2019-03-20 14:31:59
20905;20910;20912;20902;0;310;2019-03-20 14:32:00;2019-03-20 14:32:59
20913;20913;20916;20912;0;101;2019-03-20 14:33:00;2019-03-20 14:33:59
20913;20923;20926;20912;0;1117;2019-03-20 14:34:00;2019-03-20 14:34:59
20925;20933;20938;20925;0;1404;2019-03-20 14:35:00;2019-03-20 14:35:59
20934;20933;20939;20931;0;763;2019-03-20 14:36:00;2019-03-20 14:36:59
20932;20938;20939;20932;0;626;2019-03-20 14:37:00;2019-03-20 14:37:59
20936;20937;20939;20933;0;213;2019-03-20 14:38:00;2019-03-20 14:38:59
20937;20942;20946;20933;0;901;2019-03-20 14:39:00;2019-03-20 14:39:59
20943;20924;20955;20920;0;2970;2019-03-20 14:40:00;2019-03-20 14:40:59
20924;20911;20927;20910;0;1887;2019-03-20 14:41:00;2019-03-20 14:41:59
20913;20908;20916;20908;0;251;2019-03-20 14:42:00;2019-03-20 14:42:59
20909;20906;20909;20903;0;348;2019-03-20 14:43:00;2019-03-20 14:43:59
20907;20906;20913;20903;0;606;2019-03-20 14:44:00;2019-03-20 14:44:59
20908;20906;20912;20905;0;204;2019-03-20 14:45:00;2019-03-20 14:45:59
20907;20912;20916;20906;0;446;2019-03-20 14:46:00;2019-03-20 14:46:59
20911;20910;20911;20905;0;101;2019-03-20 14:47:00;2019-03-20 14:47:59
20908;20911;20914;20904;0;178;2019-03-20 14:48:00;2019-03-20 14:48:59
20910;20916;20920;20906;0;438;2019-03-20 14:49:00;2019-03-20 14:49:59
20914;20919;20919;20909;0;211;2019-03-20 14:50:00;2019-03-20 14:50:59
20920;20917;20921;20915;0;278;2019-03-20 14:51:00;2019-03-20 14:51:59
20917;20908;20917;20908;0;423;2019-03-20 14:52:00;2019-03-20 14:52:59
20909;20908;20914;20908;0;87;2019-03-20 14:53:00;2019-03-20 14:53:59
20910;20910;20918;20901;0;491;2019-03-20 14:54:00;2019-03-20 14:54:59
20911;20912;20912;20904;0;392;2019-03-20 14:55:00;2019-03-20 14:55:59
20910;20911;20911;20902;0;183;2019-03-20 14:56:00;2019-03-20 14:56:59
20912;20914;20914;20910;0;24;2019-03-20 14:57:00;2019-03-20 14:57:59
20911;20914;20916;20911;0;122;2019-03-20 14:58:00;2019-03-20 14:58:59
20912;20913;20918;20911;0;175;2019-03-20 14:59:00;2019-03-20 14:59:59
20913;20918;20918;20913;0;403;2019-03-20 15:00:00;2019-03-20 15:00:59
20918;20916;20918;20913;0;267;2019-03-20 15:01:00;2019-03-20 15:01:59
20914;20911;20914;20909;0;138;2019-03-20 15:02:00;2019-03-20 15:02:59
20914;20903;20914;20900;0;1523;2019-03-20 15:03:00;2019-03-20 15:03:59
20903;20898;20903;20891;0;1032;2019-03-20 15:04:00;2019-03-20 15:04:59
20897;20893;20898;20885;0;551;2019-03-20 15:05:00;2019-03-20 15:05:59
20894;20890;20902;20890;0;455;2019-03-20 15:06:00;2019-03-20 15:06:59
20888;20892;20894;20885;0;436;2019-03-20 15:07:00;2019-03-20 15:07:59
20893;20888;20894;20883;0;486;2019-03-20 15:08:00;2019-03-20 15:08:59
20888;20886;20888;20883;0;84;2019-03-20 15:09:00;2019-03-20 15:09:59
20886;20883;20886;20864;0;1985;2019-03-20 15:10:00;2019-03-20 15:10:59
20881;20876;20881;20874;0;154;2019-03-20 15:11:00;2019-03-20 15:11:59
20875;20880;20880;20875;0;151;2019-03-20 15:12:00;2019-03-20 15:12:59
20880;20868;20880;20862;0;2020;2019-03-20 15:13:00;2019-03-20 15:13:59
20866;20863;20871;20860;0;630;2019-03-20 15:14:00;2019-03-20 15:14:59
20863;20866;20867;20862;0;267;2019-03-20 15:15:00;2019-03-20 15:15:59
20866;20862;20866;20860;0;27;2019-03-20 15:16:00;2019-03-20 15:16:59
20861;20871;20871;20860;0;163;2019-03-20 15:17:00;2019-03-20 15:17:59
20872;20880;20881;20867;0;1189;2019-03-20 15:18:00;2019-03-20 15:18:59
20878;20879;20884;20877;0;461;2019-03-20 15:19:00;2019-03-20 15:19:59
20881;20884;20884;20878;0;170;2019-03-20 15:20:00;2019-03-20 15:20:59
20884;20867;20884;20866;0;650;2019-03-20 15:21:00;2019-03-20 15:21:59
20870;20870;20872;20868;0;240;2019-03-20 15:22:00;2019-03-20 15:22:59
20868;20873;20874;20868;0;160;2019-03-20 15:23:00;2019-03-20 15:23:59
20874;20872;20874;20867;0;283;2019-03-20 15:24:00;2019-03-20 15:24:59
20868;20869;20873;20865;0;704;2019-03-20 15:25:00;2019-03-20 15:25:59
20868;20866;20872;20865;0;154;2019-03-20 15:26:00;2019-03-20 15:26:59
20866;20870;20870;20865;0;143;2019-03-20 15:27:00;2019-03-20 15:27:59
20868;20876;20877;20868;0;142;2019-03-20 15:28:00;2019-03-20 15:28:59
20877;20884;20887;20877;0;705;2019-03-20 15:29:00;2019-03-20 15:29:59
20882;20884;20884;20882;0;168;2019-03-20 15:30:00;2019-03-20 15:30:59
20884;20890;20891;20882;0;603;2019-03-20 15:31:00;2019-03-20 15:31:59
20887;20888;20890;20887;0;132;2019-03-20 15:32:00;2019-03-20 15:32:59
20890;20888;20892;20888;0;149;2019-03-20 15:33:00;2019-03-20 15:33:59
20890;20888;20890;20885;0;269;2019-03-20 15:34:00;2019-03-20 15:34:59
